0	-0.003
0.005	-0.016
0.01	0.006
0.015	-0.021
0.02	-0.025
0.025	-0.031
0.03	-0.007
0.035	0.004
0.04	-0.006
0.045	-0.006
0.05	0.004
0.055	0.019
0.06	0.016
0.065	0.022
0.07	0.008
0.075	-0.003
0.08	0.003
0.085	-0.001
0.09	0.001
0.095	-0.026
0.1	-0.039
0.105	-0.02
0.11	0.02
0.115	0.027
0.12	0.009
0.125	0
0.13	0.003
0.135	-0.027
0.14	-0.014
0.145	0.007
0.15	0.001
0.155	-0.02
0.16	-0.039
0.165	-0.033
0.17	0.007
0.175	0.052
0.18	0.085
0.185	0.08
0.19	0.07
0.195	0.038
0.2	0.012
0.205	-0.056
0.21	-0.074
0.215	-0.054
0.22	-0.017
0.225	0.011
0.23	0.033
0.235	0.037
0.24	0.054
0.245	0.037
0.25	-0.008
0.255	-0.029
0.26	-0.022
0.265	-0.021
0.27	0.034
0.275	0.054
0.28	0.051
0.285	0.032
0.29	0.03
0.295	0.019
0.3	0.014
0.305	0.025
0.31	0.004
0.315	-0.008
0.32	-0.018
0.325	-0.013
0.33	0.015
0.335	0.031
0.34	0.064
0.345	0.069
0.35	0.039
0.355	0.013
0.36	0.007
0.365	0.041
0.37	0.029
0.375	-0.03
0.38	-0.017
0.385	-0.003
0.39	-0.002
0.395	0.002
0.4	0.011
0.405	0.001
0.41	-0.005
0.415	0.039
0.42	0.057
0.425	0.03
0.43	0.003
0.435	-0.039
0.44	-0.04
0.445	-0.024
0.45	0.009
0.455	0.022
0.46	-0.002
0.465	-0.001
0.47	0.004
0.475	0.043
0.48	0.035
0.485	0.037
0.49	0.054
0.495	0.029
0.5	0.012
0.505	-0.026
0.51	-0.034
0.515	-0.036
0.52	-0.038
0.525	-0.021
0.53	-0.002
0.535	0.003
0.54	0.043
0.545	0.047
0.55	0.017
0.555	-0.019
0.56	-0.024
0.565	-0.02
0.57	-0.008
0.575	0.014
0.58	0.02
0.585	0.028
0.59	0.008
0.595	0.015
0.6	0.021
0.605	0.004
0.61	-0.032
0.615	-0.027
0.62	-0.016
0.625	0.014
0.63	0.008
0.635	-0.002
0.64	-0.016
0.645	0.042
0.65	0.042
0.655	0.019
0.66	0.021
0.665	-0.002
0.67	-0.007
0.675	-0.015
0.68	-0.015
0.685	-0.003
0.69	-0.002
0.695	-0.017
0.7	-0.024
0.705	-0.006
0.71	-0.005
0.715	-0.007
0.72	-0.013
0.725	-0.007
0.73	-0.011
0.735	0.032
0.74	0.045
0.745	0.017
0.75	0.013
0.755	0.025
0.76	0.009
0.765	-0.015
0.77	-0.017
0.775	0.008
0.78	0.01
0.785	0.004
0.79	0.018
0.795	-0.01
0.8	-0.04
0.805	-0.017
0.81	-0.003
0.815	0.025
0.82	0.013
0.825	0.007
0.83	-0.004
0.835	0.027
0.84	0.032
0.845	-0.003
0.85	0
0.855	-0.012
0.86	-0.041
0.865	-0.041
0.87	-0.029
0.875	-0.024
0.88	-0.006
0.885	0.039
0.89	0.051
0.895	0.039
0.9	-0.003
0.905	-0.027
0.91	-0.027
0.915	-0.006
0.92	-0.012
0.925	-0.008
0.93	0.001
0.935	0.049
0.94	0.034
0.945	-0.022
0.95	-0.011
0.955	0.037
0.96	0.057
0.965	0.036
0.97	0.003
0.975	-0.029
0.98	-0.033
0.985	-0.016
0.99	-0.016
0.995	0.038
1	0.06
1.005	0.044
1.01	0.012
1.015	0.011
1.02	0.019
1.025	-0.015
1.03	-0.041
1.035	-0.009
1.04	0.018
1.045	-0.003
1.05	-0.009
1.055	0.018
1.06	0.053
1.065	0.05
1.07	0.034
1.075	0.02
1.08	0.03
1.085	0.014
1.09	-0.035
1.095	-0.04
1.1	-0.011
1.105	0.013
1.11	0.01
1.115	-0.001
1.12	-0.011
1.125	0.004
1.13	0.015
1.135	-0.009
1.14	0.003
1.145	0.009
1.15	0.013
1.155	0.021
1.16	0.028
1.165	0.027
1.17	0.005
1.175	-0.027
1.18	-0.039
1.185	-0.045
1.19	-0.051
1.195	-0.003
1.2	0.033
1.205	0.063
1.21	0.058
1.215	0.028
