0	0.017
0.005	0.025
0.01	0.007
0.015	0.015
0.02	0.026
0.025	-0.002
0.03	-0.03
0.035	-0.03
0.04	-0.024
0.045	-0.042
0.05	-0.033
0.055	-0.03
0.06	0.006
0.065	0.027
0.07	0.034
0.075	0.002
0.08	-0.022
0.085	-0.027
0.09	-0.042
0.095	-0.04
0.1	-0.035
0.105	-0.013
0.11	0.008
0.115	-0.012
0.12	-0.012
0.125	0
0.13	0.009
0.135	-0.012
0.14	-0.013
0.145	0.011
0.15	0.026
0.155	0.016
0.16	-0.007
0.165	-0.014
0.17	-0.005
0.175	-0.011
0.18	0.001
0.185	0.009
0.19	0.013
0.195	-0.014
0.2	0.008
0.205	0.014
0.21	0.017
0.215	0.015
0.22	-0.007
0.225	-0.024
0.23	-0.015
0.235	-0.003
0.24	0.012
0.245	-0.014
0.25	-0.015
0.255	-0.007
0.26	0.006
0.265	0.036
0.27	0.05
0.275	0.04
0.28	0.004
0.285	-0.046
0.29	-0.003
0.295	0.019
0.3	0.001
0.305	-0.003
0.31	0.003
0.315	0.009
0.32	0.017
0.325	-0.007
0.33	-0.008
0.335	0.008
0.34	0.007
0.345	0
0.35	-0.021
0.355	-0.016
0.36	-0.018
0.365	0.007
0.37	0.016
0.375	-0.014
0.38	-0.013
0.385	-0.016
0.39	-0.013
0.395	-0.005
0.4	0.005
0.405	-0.012
0.41	-0.02
0.415	-0.036
0.42	-0.013
0.425	0.019
0.43	0.025
0.435	0.035
0.44	0.009
0.445	0.001
0.45	0.002
0.455	-0.011
0.46	-0.029
0.465	-0.046
0.47	-0.035
0.475	-0.002
0.48	0.028
0.485	0.012
0.49	-0.01
0.495	-0.005
0.5	-0.023
0.505	-0.026
0.51	-0.025
0.515	-0.001
0.52	0.003
0.525	0.026
0.53	0.003
0.535	0.031
0.54	0.012
0.545	-0.024
0.55	-0.016
0.555	-0.028
0.56	-0.046
0.565	-0.037
0.57	-0.018
0.575	0.003
0.58	0.029
0.585	-0.007
0.59	-0.025
0.595	0.014
0.6	0.017
0.605	0.018
0.61	-0.004
0.615	-0.008
0.62	0
0.625	-0.008
0.63	-0.04
0.635	-0.034
0.64	-0.007
0.645	0.018
