0	-0.097
0.005	0.262
0.01	0.382
0.015	-0.515
0.02	0.023
0.025	0.142
0.03	0.142
0.035	0.083
0.04	0.023
0.045	-0.276
0.05	0.142
0.055	-0.216
0.06	0.023
0.065	-0.097
0.07	0.142
0.075	-0.037
0.08	0.142
0.085	-0.097
0.09	0.083
0.095	0.142
0.1	0.023
0.105	-0.276
0.11	0.023
0.115	-0.276
0.12	-0.037
0.125	-0.037
0.13	0.083
0.135	-0.157
0.14	0.142
0.145	0.202
0.15	0.083
0.155	-0.037
0.16	0.023
0.165	0.083
0.17	-0.037
0.175	-0.216
0.18	-0.097
0.185	0.023
0.19	0.083
0.195	0.023
0.2	0.083
0.205	0.202
0.21	0.142
0.215	-0.097
0.22	0.142
0.225	0.023
0.23	0.142
0.235	0.083
0.24	0.023
0.245	0.083
0.25	0.083
0.255	-0.097
0.26	0.083
0.265	0.023
0.27	0.322
0.275	-0.037
0.28	-0.037
0.285	0.083
0.29	-0.097
0.295	-0.216
0.3	-0.157
0.305	0.142
0.31	0.023
0.315	-0.097
0.32	0.083
0.325	0.083
0.33	0.142
0.335	-0.037
0.34	0.023
0.345	-0.097
0.35	-0.276
0.355	0.023
0.36	0.023
0.365	0.142
0.37	-0.037
0.375	-0.037
0.38	0.023
0.385	0.202
0.39	-0.157
0.395	0.023
0.4	0.083
0.405	0.083
0.41	-0.216
0.415	-0.216
0.42	0.382
0.425	0.322
0.43	-0.037
0.435	0.142
0.44	0.083
0.445	0.023
0.45	0.083
0.455	0.262
0.46	0.023
0.465	-0.097
0.47	-0.276
0.475	-0.157
0.48	-0.037
0.485	0.023
0.49	-0.216
0.495	0.023
0.5	0.083
0.505	0.142
0.51	0.142
0.515	-0.276
0.52	0.083
0.525	0.083
0.53	0.322
0.535	-0.037
0.54	-0.097
0.545	0.202
0.55	0.083
0.555	-0.037
0.56	-0.097
0.565	0.083
0.57	0.142
0.575	0.083
0.58	0.083
0.585	0.023
0.59	0.083
0.595	-0.097
0.6	0.083
0.605	0.142
0.61	0.023
0.615	0.023
0.62	-0.097
0.625	0.262
0.63	0.202
0.635	0.083
0.64	-0.037
0.645	-0.276
0.65	0.083
0.655	-0.396
0.66	0.083
0.665	-0.037
0.67	0.023
0.675	0.023
0.68	0.023
0.685	0.142
0.69	0.142
0.695	0.083
0.7	-0.396
0.705	0.083
0.71	0.023
0.715	-0.216
0.72	-0.157
0.725	-0.037
0.73	0.142
0.735	-0.037
0.74	-0.097
0.745	0.142
0.75	0.023
0.755	-0.276
0.76	-0.037
0.765	-0.037
0.77	0.142
0.775	-0.097
0.78	-0.276
0.785	0.142
0.79	-0.157
0.795	0.083
0.8	0.083
0.805	0.142
0.81	0.083
0.815	-0.097
0.82	-0.097
0.825	-0.456
0.83	0.083
0.835	0.023
0.84	0.083
0.845	-0.037
0.85	-0.037
0.855	0.083
0.86	0.083
0.865	0.202
0.87	0.142
0.875	0.142
0.88	0.083
0.885	-0.037
0.89	-0.097
0.895	0.083
0.9	-0.037
0.905	0.142
0.91	-0.216
0.915	-0.276
0.92	0.142
0.925	0.202
0.93	0.262
0.935	-0.097
0.94	0.202
0.945	-0.097
0.95	0.262
0.955	0.142
0.96	0.083
0.965	0.142
0.97	0.262
0.975	0.202
0.98	0.142
0.985	0.202
0.99	0.322
0.995	0.202
1	-0.635
1.005	0.262
1.01	-0.037
1.015	-0.635
1.02	-0.097
1.025	0.083
1.03	0.023
1.035	-0.037
1.04	-0.097
1.045	-0.216
1.05	-0.276
1.055	0.142
1.06	0.023
1.065	0.023
1.07	-0.037
1.075	0.083
1.08	0.142
1.085	-0.037
1.09	0.023
1.095	-0.037
1.1	-0.515
1.105	0.322
1.11	0.023
1.115	-0.037
1.12	0.023
1.125	0.083
1.13	0.023
1.135	-0.276
1.14	0.023
1.145	0.023
1.15	0.083
1.155	-0.037
1.16	0.142
1.165	0.142
1.17	-0.336
1.175	-0.037
1.18	0.142
1.185	0.083
1.19	0.202
1.195	-0.157
1.2	0.083
1.205	0.083
1.21	-0.037
1.215	0.083
1.22	0.083
1.225	0.083
1.23	-0.276
1.235	-0.276
1.24	0.023
1.245	0.023
1.25	0.083
1.255	-0.097
1.26	0.202
1.265	-0.157
1.27	-0.157
1.275	-0.276
1.28	0.023
1.285	0.083
1.29	-0.157
1.295	0.083
1.3	-0.336
1.305	-0.097
1.31	-0.037
1.315	-0.037
1.32	0.023
1.325	0.202
1.33	-0.097
1.335	0.023
1.34	0.023
1.345	0.083
1.35	0.142
1.355	0.023
1.36	0.083
1.365	0.083
1.37	0.202
1.375	-0.037
1.38	0.083
1.385	-0.037
1.39	0.202
1.395	0.142
1.4	0.083
1.405	0.142
1.41	0.023
1.415	-0.336
1.42	0.023
1.425	0.142
1.43	-0.097
1.435	0.083
1.44	-0.157
1.445	0.442
1.45	0.083
1.455	0.023
1.46	-0.276
1.465	-0.097
1.47	0.322
1.475	0.142
1.48	-0.276
1.485	0.083
1.49	-0.216
1.495	0.083
1.5	0.083
1.505	-0.037
1.51	-0.037
1.515	-0.216
1.52	0.142
1.525	0.142
1.53	-0.515
1.535	0.322
1.54	0.023
1.545	-0.097
1.55	-0.276
1.555	-0.157
1.56	-0.037
1.565	0.142
1.57	-0.097
1.575	0.142
1.58	0.023
1.585	0.083
1.59	0.083
1.595	-0.396
1.6	0.083
1.605	0.142
1.61	-0.037
1.615	-0.336
1.62	-0.157
1.625	0.023
1.63	-0.097
1.635	0.142
1.64	0.023
1.645	-0.515
1.65	-0.037
1.655	0.322
1.66	0.202
1.665	0.083
1.67	0.023
1.675	-0.336
1.68	0.083
1.685	0.202
1.69	0.083
1.695	-0.037
1.7	0.202
1.705	0.142
1.71	-0.276
1.715	-0.396
1.72	0.083
1.725	0.142
1.73	-0.157
1.735	-0.216
1.74	0.023
1.745	0.142
1.75	0.142
1.755	0.142
1.76	0.023
1.765	0.083
1.77	0.023
1.775	-0.336
1.78	0.023
1.785	-0.157
1.79	0.202
1.795	0.023
1.8	0.083
1.805	0.023
1.81	0.202
1.815	-0.097
1.82	0.023
1.825	-0.037
1.83	-0.037
1.835	-0.336
1.84	-0.216
1.845	0.142
1.85	-0.097
1.855	-0.037
1.86	0.322
1.865	0.083
1.87	0.083
1.875	-0.276
1.88	-0.157
1.885	0.442
1.89	-0.097
1.895	-0.097
1.9	-0.037
1.905	0.382
1.91	0.083
1.915	-0.216
1.92	-0.097
1.925	0.262
1.93	0.262
1.935	-0.276
1.94	-0.037
1.945	0.083
1.95	0.202
1.955	0.262
1.96	0.202
1.965	0.322
1.97	0.202
1.975	0.083
1.98	-0.037
1.985	0.023
1.99	0.262
1.995	-0.157
2	-0.396
2.005	0.142
2.01	0.322
2.015	-0.216
2.02	-0.037
2.025	0.083
2.03	0.142
2.035	-0.157
2.04	-0.097
2.045	0.202
2.05	0.202
2.055	-0.037
2.06	-0.635
2.065	0.202
2.07	-0.097
2.075	0.142
2.08	0.023
2.085	-0.037
2.09	0.023
2.095	-0.097
2.1	-0.037
2.105	0.202
2.11	0.023
2.115	-0.575
2.12	0.083
2.125	-0.037
2.13	0.023
2.135	-0.216
2.14	0.083
2.145	0.023
2.15	0.083
2.155	-0.037
2.16	-0.216
2.165	-0.695
2.17	-0.216
2.175	0.442
2.18	-0.157
2.185	0.023
2.19	0.083
2.195	-0.037
2.2	0.142
2.205	0.083
2.21	0.083
2.215	-0.157
2.22	-0.216
2.225	0.202
2.23	-0.276
2.235	0.023
2.24	0.023
2.245	-0.336
2.25	-0.037
2.255	-0.157
2.26	-0.037
2.265	0.142
2.27	-0.097
2.275	0.083
2.28	0.142
2.285	-0.575
2.29	-0.037
2.295	0.142
2.3	-0.037
2.305	0.023
2.31	-0.037
2.315	-0.216
2.32	-0.336
2.325	0.262
2.33	-0.097
2.335	-0.037
2.34	-0.097
2.345	-0.336
2.35	-0.396
2.355	-0.157
2.36	0.023
2.365	0.023
2.37	-0.157
