0.0012	0.484743	0.010
0.0053	0.531086	0.020
0.0129	0.577430	0.030
0.0248	0.623773	0.040
0.0416	0.670116	0.050
0.0641	0.716459	0.060
0.0929	0.762802	0.070
0.1287	0.809146	0.080
0.1722	0.855489	0.090
0.2241	0.901832	0.100
0.2851	0.948175	0.110
0.3559	0.994519	0.120
0.4371	1.040862	0.130
0.5295	1.087205	0.140
0.6128	1.096000	0.150
0.6972	1.096000	0.160
0.7871	1.096000	0.170
0.8824	1.096000	0.180
0.9832	1.096000	0.190
1.0894	1.096000	0.200
1.2010	1.096000	0.210
1.3182	1.096000	0.220
1.4407	1.096000	0.230
1.5687	1.096000	0.240
1.7022	1.096000	0.250
1.8411	1.096000	0.260
1.9854	1.096000	0.270
2.1352	1.096000	0.280
2.2904	1.096000	0.290
2.4511	1.096000	0.300
2.6172	1.096000	0.310
2.7888	1.096000	0.320
2.9658	1.096000	0.330
3.1483	1.096000	0.340
3.3362	1.096000	0.350
3.5296	1.096000	0.360
3.7284	1.096000	0.370
3.9327	1.096000	0.380
4.1424	1.096000	0.390
4.3575	1.096000	0.400
4.5781	1.096000	0.410
4.8042	1.096000	0.420
5.0357	1.096000	0.430
5.2726	1.096000	0.440
5.5150	1.096000	0.450
5.7628	1.096000	0.460
6.0161	1.096000	0.470
6.2748	1.096000	0.480
6.5390	1.096000	0.490
6.8086	1.096000	0.500
7.0837	1.096000	0.510
7.3642	1.096000	0.520
7.6502	1.096000	0.530
7.9416	1.096000	0.540
8.2384	1.096000	0.550
8.5407	1.096000	0.560
8.8485	1.096000	0.570
9.1617	1.096000	0.580
9.4803	1.096000	0.590
9.8044	1.096000	0.600
10.1340	1.096000	0.610
10.4690	1.096000	0.620
10.8094	1.096000	0.630
11.1553	1.096000	0.640
11.5066	1.096000	0.650
11.8634	1.096000	0.660
12.2256	1.096000	0.670
12.5932	1.096000	0.680
12.9664	1.096000	0.690
13.3449	1.096000	0.700
13.7190	1.095211	0.710
13.9123	1.080000	0.720
14.1055	1.065205	0.730
14.2987	1.050811	0.740
14.4919	1.036800	0.750
14.6852	1.023158	0.760
14.8784	1.009870	0.770
15.0716	0.996923	0.780
15.2649	0.984304	0.790
15.4581	0.972000	0.800
15.6513	0.960000	0.810
15.8445	0.948293	0.820
16.0378	0.936867	0.830
16.2310	0.925714	0.840
16.4242	0.914824	0.850
16.6174	0.904186	0.860
16.8107	0.893793	0.870
17.0039	0.883636	0.880
17.1971	0.873708	0.890
17.3903	0.864000	0.900
17.5836	0.854505	0.910
17.7768	0.845217	0.920
17.9700	0.836129	0.930
18.1632	0.827234	0.940
18.3565	0.818526	0.950
18.5497	0.810000	0.960
18.7429	0.801649	0.970
18.9361	0.793469	0.980
19.1294	0.785455	0.990
19.3226	0.777600	1.000
19.5158	0.769901	1.010
19.7091	0.762353	1.020
19.9023	0.754951	1.030
20.0955	0.747692	1.040
20.2887	0.740571	1.050
20.4820	0.733585	1.060
20.6752	0.726729	1.070
20.8684	0.720000	1.080
21.0616	0.713394	1.090
21.2549	0.706909	1.100
21.4481	0.700541	1.110
21.6413	0.694286	1.120
21.8345	0.688142	1.130
22.0278	0.682105	1.140
22.2210	0.676174	1.150
22.4142	0.670345	1.160
22.6074	0.664615	1.170
22.8007	0.658983	1.180
22.9939	0.653445	1.190
23.1871	0.648000	1.200
23.3803	0.642645	1.210
23.5736	0.637377	1.220
23.7668	0.632195	1.230
23.9600	0.627097	1.240
24.1532	0.622080	1.250
24.3465	0.617143	1.260
24.5397	0.612283	1.270
24.7329	0.607500	1.280
24.9262	0.602791	1.290
25.1194	0.598154	1.300
25.3126	0.593588	1.310
25.5058	0.589091	1.320
25.6991	0.584662	1.330
25.8923	0.580299	1.340
26.0855	0.576000	1.350
26.2787	0.571765	1.360
26.4720	0.567591	1.370
26.6652	0.563478	1.380
26.8584	0.559424	1.390
27.0516	0.555429	1.400
27.2449	0.551489	1.410
27.4381	0.547606	1.420
27.6313	0.543776	1.430
27.8245	0.540000	1.440
28.0178	0.536276	1.450
28.2110	0.532603	1.460
28.4042	0.528980	1.470
28.5974	0.525405	1.480
28.7907	0.521879	1.490
28.9839	0.518400	1.500
29.1771	0.514967	1.510
29.3703	0.511579	1.520
29.5636	0.508235	1.530
29.7568	0.504935	1.540
29.9500	0.501677	1.550
30.1433	0.498462	1.560
30.3365	0.495287	1.570
30.5297	0.492152	1.580
30.7229	0.489057	1.590
30.9162	0.486000	1.600
31.1094	0.482981	1.610
31.3026	0.480000	1.620
31.4958	0.477055	1.630
31.6891	0.474146	1.640
31.8823	0.471273	1.650
32.0755	0.468434	1.660
32.2687	0.465629	1.670
32.4620	0.462857	1.680
32.6552	0.460118	1.690
32.8484	0.457412	1.700
33.0416	0.454737	1.710
33.2349	0.452093	1.720
33.4281	0.449480	1.730
33.6213	0.446897	1.740
33.8145	0.444343	1.750
34.0078	0.441818	1.760
34.2010	0.439322	1.770
34.5159	0.438400	1.780
34.9049	0.438400	1.790
35.2959	0.438400	1.800
35.6892	0.438400	1.810
36.0847	0.438400	1.820
36.4823	0.438400	1.830
36.8821	0.438400	1.840
37.2841	0.438400	1.850
37.6882	0.438400	1.860
38.0946	0.438400	1.870
38.5031	0.438400	1.880
38.9138	0.438400	1.890
39.3267	0.438400	1.900
39.7417	0.438400	1.910
40.1589	0.438400	1.920
40.5784	0.438400	1.930
40.9999	0.438400	1.940
41.4237	0.438400	1.950
41.8497	0.438400	1.960
42.2778	0.438400	1.970
42.7081	0.438400	1.980
43.1406	0.438400	1.990
43.5752	0.438400	2.000
44.0121	0.438400	2.010
44.4511	0.438400	2.020
44.8923	0.438400	2.030
45.3357	0.438400	2.040
45.7812	0.438400	2.050
46.2290	0.438400	2.060
46.6789	0.438400	2.070
47.1310	0.438400	2.080
47.5853	0.438400	2.090
48.0417	0.438400	2.100
48.5003	0.438400	2.110
48.9611	0.438400	2.120
49.4241	0.438400	2.130
49.8893	0.438400	2.140
50.3566	0.438400	2.150
50.8262	0.438400	2.160
51.2979	0.438400	2.170
51.7717	0.438400	2.180
52.2478	0.438400	2.190
52.7260	0.438400	2.200
53.2065	0.438400	2.210
53.6891	0.438400	2.220
54.1738	0.438400	2.230
54.6608	0.438400	2.240
55.1499	0.438400	2.250
55.6412	0.438400	2.260
56.1347	0.438400	2.270
56.6304	0.438400	2.280
57.1282	0.438400	2.290
57.6283	0.438400	2.300
58.1305	0.438400	2.310
58.6348	0.438400	2.320
59.1414	0.438400	2.330
59.6501	0.438400	2.340
60.1611	0.438400	2.350
60.6742	0.438400	2.360
61.1894	0.438400	2.370
61.7069	0.438400	2.380
62.2265	0.438400	2.390
62.7483	0.438400	2.400
63.2723	0.438400	2.410
63.7985	0.438400	2.420
64.3269	0.438400	2.430
64.8574	0.438400	2.440
65.3901	0.438400	2.450
65.9250	0.438400	2.460
66.4620	0.438400	2.470
67.0013	0.438400	2.480
67.5427	0.438400	2.490
68.0863	0.438400	2.500
68.6321	0.438400	2.510
69.1801	0.438400	2.520
69.7302	0.438400	2.530
70.2825	0.438400	2.540
70.8370	0.438400	2.550
71.3937	0.438400	2.560
71.9525	0.438400	2.570
72.5136	0.438400	2.580
73.0768	0.438400	2.590
73.6422	0.438400	2.600
74.2097	0.438400	2.610
74.7795	0.438400	2.620
75.3514	0.438400	2.630
75.9255	0.438400	2.640
76.5018	0.438400	2.650
77.0802	0.438400	2.660
77.6609	0.438400	2.670
78.2437	0.438400	2.680
78.8287	0.438400	2.690
79.4159	0.438400	2.700
80.0052	0.438400	2.710
80.5968	0.438400	2.720
81.1905	0.438400	2.730
81.7864	0.438400	2.740
82.3844	0.438400	2.750
82.9847	0.438400	2.760
83.5871	0.438400	2.770
84.1917	0.438400	2.780
84.7985	0.438400	2.790
85.4075	0.438400	2.800
86.0186	0.438400	2.810
86.6319	0.438400	2.820
87.2474	0.438400	2.830
87.8651	0.438400	2.840
88.4850	0.438400	2.850
89.1070	0.438400	2.860
89.7312	0.438400	2.870
90.3576	0.438400	2.880
90.9862	0.438400	2.890
91.6169	0.438400	2.900
92.2499	0.438400	2.910
92.8850	0.438400	2.920
93.5223	0.438400	2.930
94.1617	0.438400	2.940
94.8034	0.438400	2.950
95.4472	0.438400	2.960
96.0932	0.438400	2.970
96.7414	0.438400	2.980
97.3918	0.438400	2.990
98.0443	0.438400	3.000
