27.5076	0.274000	2.010
27.7819	0.274000	2.020
28.0577	0.274000	2.030
28.3348	0.274000	2.040
28.6133	0.274000	2.050
28.8931	0.274000	2.060
29.1743	0.274000	2.070
29.4569	0.274000	2.080
29.7408	0.274000	2.090
30.0261	0.274000	2.100
30.3127	0.274000	2.110
30.6007	0.274000	2.120
30.8901	0.274000	2.130
31.1808	0.274000	2.140
31.4729	0.274000	2.150
31.7664	0.274000	2.160
32.0612	0.274000	2.170
32.3573	0.274000	2.180
32.6549	0.274000	2.190
32.9538	0.274000	2.200
33.2540	0.274000	2.210
33.5557	0.274000	2.220
33.8586	0.274000	2.230
34.1630	0.274000	2.240
34.4687	0.274000	2.250
34.7758	0.274000	2.260
35.0842	0.274000	2.270
35.3940	0.274000	2.280
35.7051	0.274000	2.290
36.0177	0.274000	2.300
36.3315	0.274000	2.310
36.6468	0.274000	2.320
36.9634	0.274000	2.330
37.2813	0.274000	2.340
37.6007	0.274000	2.350
37.9214	0.274000	2.360
38.2434	0.274000	2.370
38.5668	0.274000	2.380
38.8916	0.274000	2.390
39.2177	0.274000	2.400
39.5452	0.274000	2.410
39.8741	0.274000	2.420
40.2043	0.274000	2.430
40.5359	0.274000	2.440
40.8688	0.274000	2.450
41.2031	0.274000	2.460
41.5388	0.274000	2.470
41.8758	0.274000	2.480
42.2142	0.274000	2.490
42.5539	0.274000	2.500
42.8951	0.274000	2.510
43.2375	0.274000	2.520
43.5814	0.274000	2.530
43.9266	0.274000	2.540
44.2731	0.274000	2.550
44.6210	0.274000	2.560
44.9703	0.274000	2.570
45.3210	0.274000	2.580
45.6730	0.274000	2.590
46.0263	0.274000	2.600
46.3811	0.274000	2.610
46.7372	0.274000	2.620
47.0946	0.274000	2.630
47.4534	0.274000	2.640
47.8136	0.274000	2.650
48.1752	0.274000	2.660
48.5381	0.274000	2.670
48.9023	0.274000	2.680
49.2679	0.274000	2.690
49.6349	0.274000	2.700
50.0033	0.274000	2.710
50.3730	0.274000	2.720
50.7441	0.274000	2.730
51.1165	0.274000	2.740
51.4903	0.274000	2.750
51.8654	0.274000	2.760
52.2419	0.274000	2.770
52.6198	0.274000	2.780
52.9991	0.274000	2.790
53.3797	0.274000	2.800
53.7616	0.274000	2.810
54.1450	0.274000	2.820
54.5296	0.274000	2.830
54.9157	0.274000	2.840
55.3031	0.274000	2.850
55.6919	0.274000	2.860
56.0820	0.274000	2.870
56.4735	0.274000	2.880
56.8664	0.274000	2.890
57.2606	0.274000	2.900
57.6562	0.274000	2.910
58.0531	0.274000	2.920
58.4514	0.274000	2.930
58.8511	0.274000	2.940
59.2521	0.274000	2.950
59.6545	0.274000	2.960
60.0583	0.274000	2.970
60.4634	0.274000	2.980
60.8698	0.274000	2.990
61.2777	0.274000	3.000
