41.7547	0.426784	2.010
42.1149	0.426014	2.020
42.4784	0.425253	2.030
42.8451	0.424515	2.040
43.2160	0.423782	2.050
43.5903	0.423079	2.060
43.9673	0.422535	2.070
44.3485	0.424196	2.080
44.7318	0.425714	2.090
45.1181	0.427111	2.100
45.6575	0.428380	2.110
46.2157	0.429528	2.120
46.7670	0.430563	2.130
47.3084	0.431485	2.140
47.8427	0.432302	2.150
48.3679	0.433019	2.160
48.8846	0.433625	2.170
49.3940	0.434137	2.180
49.8939	0.434545	2.190
50.3867	0.434865	2.200
50.8711	0.435076	2.210
51.3462	0.435210	2.220
51.8149	0.435245	2.230
52.2742	0.435206	2.240
52.7249	0.435063	2.250
53.1680	0.434853	2.260
53.6009	0.434563	2.270
54.0268	0.434199	2.280
54.4425	0.433779	2.290
54.8497	0.433292	2.300
55.2476	0.432748	2.310
55.6360	0.432140	2.320
56.0157	0.431463	2.330
56.3851	0.430733	2.340
56.7463	0.429929	2.350
57.0968	0.429078	2.360
57.4394	0.428148	2.370
57.7712	0.427162	2.380
58.0955	0.426109	2.390
58.4090	0.424985	2.400
58.7155	0.423803	2.410
59.0112	0.422548	2.420
59.3007	0.421229	2.430
59.5801	0.419857	2.440
59.8527	0.418418	2.450
60.1166	0.416917	2.460
60.3730	0.415370	2.470
60.6225	0.413760	2.480
60.8636	0.412091	2.490
61.0998	0.410386	2.500
61.3288	0.408627	2.510
61.5508	0.406822	2.520
61.8284	0.404986	2.530
62.2172	0.403743	2.540
62.6085	0.403221	2.550
62.9996	0.402690	2.560
63.3921	0.402171	2.570
63.7860	0.401642	2.580
64.1798	0.401127	2.590
64.5763	0.400600	2.600
64.9731	0.400088	2.610
65.3706	0.399566	2.620
65.7705	0.399049	2.630
66.1703	0.398533	2.640
66.5723	0.398007	2.650
66.9755	0.397494	2.660
67.3789	0.396975	2.670
67.7856	0.396446	2.680
68.1927	0.395928	2.690
68.6007	0.395407	2.700
69.0116	0.394878	2.710
69.4230	0.394355	2.720
69.8360	0.393834	2.730
