0	-0.287178
0.005	0.132082
0.01	0.132082
0.015	-0.167104
0.02	-0.107066
0.025	0.013008
0.03	0.013008
0.035	0.013008
0.04	0.013008
0.045	0.132082
0.05	-0.167104
0.055	0.072045
0.06	-0.047029
0.065	0.072045
0.07	-0.047029
0.075	-0.047029
0.08	-0.047029
0.085	0.013008
0.09	0.013008
0.095	-0.107066
0.1	0.072045
0.105	0.192119
0.11	0.072045
0.115	0.013008
0.12	-0.107066
0.125	0.132082
0.13	-0.107066
0.135	-0.047029
0.14	-0.227141
0.145	0.132082
0.15	0.013008
0.155	0.013008
0.16	0.013008
0.165	0.013008
0.17	-0.047029
0.175	-0.167104
0.18	0.013008
0.185	0.072045
0.19	0.072045
0.195	-0.047029
0.2	0.013008
0.205	0.132082
0.21	-0.047029
0.215	-0.047029
0.22	0.132082
0.225	-0.227141
0.23	0.013008
0.235	0.013008
0.24	-0.047029
0.245	0.013008
0.25	0.013008
0.255	0.132082
0.26	0.013008
0.265	-0.107066
0.27	0.072045
0.275	0.013008
0.28	0.072045
0.285	0.072045
0.29	0.013008
0.295	-0.047029
0.3	0.013008
0.305	0.132082
0.31	-0.047029
0.315	-0.107066
0.32	0.013008
0.325	0.072045
0.33	0.013008
0.335	0.013008
0.34	0.013008
0.345	0.132082
0.35	0.072045
0.355	-0.167104
0.36	0.013008
0.365	0.072045
0.37	0.013008
0.375	-0.047029
0.38	0.072045
0.385	-0.107066
0.39	-0.047029
0.395	0.192119
0.4	0.013008
0.405	0.132082
0.41	0.072045
0.415	-0.107066
0.42	0.013008
0.425	0.132082
0.43	0.013008
0.435	0.013008
0.44	-0.107066
0.445	-0.047029
0.45	0.132082
0.455	0.013008
0.46	0.072045
0.465	-0.047029
0.47	0.013008
0.475	-0.107066
0.48	0.013008
0.485	0.013008
0.49	0.013008
0.495	0.072045
0.5	0.132082
0.505	-0.047029
0.51	0.013008
0.515	-0.047029
0.52	-0.047029
0.525	-0.047029
0.53	0.013008
0.535	0.132082
0.54	-0.047029
0.545	-0.047029
0.55	0.132082
0.555	0.013008
0.56	-0.107066
0.565	0.072045
0.57	0.013008
0.575	0.013008
0.58	0.072045
0.585	0.013008
0.59	0.072045
0.595	0.013008
0.6	0.013008
0.605	-0.107066
0.61	0.072045
0.615	-0.047029
0.62	-0.107066
0.625	0.072045
0.63	0.072045
0.635	-0.167104
0.64	0.132082
0.645	0.072045
0.65	0.013008
0.655	-0.167104
0.66	0.132082
0.665	0.072045
0.67	0.013008
0.675	-0.107066
0.68	0.072045
0.685	-0.047029
0.69	-0.167104
0.695	0.013008
0.7	0.072045
0.705	-0.047029
0.71	-0.047029
0.715	-0.047029
0.72	0.013008
0.725	0.072045
0.73	-0.227141
0.735	-0.047029
0.74	-0.047029
0.745	-0.107066
0.75	0.072045
0.755	-0.107066
0.76	0.013008
0.765	-0.107066
0.77	0.072045
0.775	-0.047029
0.78	-0.167104
0.785	0.013008
0.79	0.072045
0.795	-0.047029
0.8	0.013008
0.805	0.072045
0.81	0.072045
0.815	-0.167104
0.82	-0.047029
0.825	-0.107066
0.83	-0.047029
0.835	0.013008
0.84	-0.047029
0.845	0.072045
0.85	-0.107066
0.855	-0.047029
0.86	0.072045
0.865	0.252156
0.87	0.072045
0.875	-0.107066
0.88	-0.047029
0.885	0.072045
0.89	0.132082
0.895	0.013008
0.9	0.013008
0.905	0.132082
0.91	0.013008
0.915	-0.107066
0.92	0.013008
0.925	-0.107066
0.93	0.013008
0.935	0.072045
0.94	0.013008
0.945	0.013008
0.95	-0.167104
0.955	-0.107066
0.96	0.013008
0.965	0.072045
0.97	0.072045
0.975	-0.047029
0.98	-0.107066
0.985	-0.047029
0.99	0.072045
0.995	0.072045
1	-0.346215
1.005	0.132082
1.01	0.192119
1.015	-0.227141
1.02	0.013008
1.025	0.013008
1.03	-0.047029
1.035	-0.047029
1.04	0.072045
1.045	0.013008
1.05	0.013008
1.055	0.072045
1.06	0.013008
1.065	0.013008
1.07	0.013008
1.075	0.013008
1.08	0.072045
1.085	0.013008
1.09	0.072045
1.095	0.013008
1.1	0.072045
1.105	0.072045
1.11	0.013008
1.115	-0.346215
1.12	0.013008
1.125	0.132082
1.13	-0.047029
1.135	-0.047029
1.14	-0.107066
1.145	-0.047029
1.15	-0.107066
1.155	-0.047029
1.16	0.013008
1.165	0.132082
1.17	-0.107066
1.175	0.072045
1.18	0.013008
1.185	0.072045
1.19	0.013008
1.195	-0.047029
1.2	0.072045
1.205	0.132082
1.21	0.013008
1.215	-0.047029
1.22	-0.047029
1.225	0.132082
1.23	-0.047029
1.235	-0.107066
1.24	0.192119
1.245	-0.107066
1.25	-0.047029
1.255	0.013008
1.26	-0.107066
1.265	0.013008
1.27	0.013008
1.275	-0.047029
1.28	0.013008
1.285	0.013008
1.29	-0.107066
1.295	0.013008
1.3	0.072045
1.305	0.132082
1.31	0.072045
1.315	-0.047029
1.32	0.132082
1.325	0.132082
1.33	0.013008
1.335	-0.346215
1.34	0.072045
1.345	-0.047029
1.35	-0.047029
1.355	0.013008
1.36	0.072045
1.365	0.072045
1.37	0.013008
1.375	0.072045
1.38	0.013008
1.385	-0.047029
1.39	0.013008
1.395	0.072045
1.4	0.132082
1.405	0.132082
1.41	0.072045
1.415	-0.287178
1.42	0.072045
1.425	0.132082
1.43	0.013008
1.435	-0.047029
1.44	0.013008
1.445	0.013008
1.45	-0.047029
1.455	-0.107066
1.46	0.013008
1.465	-0.047029
1.47	0.013008
1.475	0.072045
1.48	0.013008
1.485	0.013008
1.49	0.013008
1.495	-0.047029
1.5	-0.107066
1.505	-0.227141
1.51	0.072045
1.515	0.013008
1.52	0.013008
1.525	0.132082
1.53	0.072045
1.535	-0.107066
1.54	-0.167104
1.545	-0.047029
1.55	-0.047029
1.555	0.013008
1.56	0.072045
1.565	-0.167104
1.57	0.072045
1.575	0.072045
1.58	0.072045
1.585	0.013008
1.59	0.013008
1.595	-0.107066
1.6	0.072045
1.605	0.132082
1.61	0.072045
1.615	-0.047029
1.62	0.072045
1.625	0.013008
1.63	0.013008
1.635	-0.227141
1.64	0.072045
1.645	0.072045
1.65	0.013008
1.655	0.013008
1.66	0.013008
1.665	-0.047029
1.67	0.013008
1.675	0.013008
1.68	0.013008
1.685	0.013008
1.69	0.132082
1.695	0.072045
1.7	0.013008
1.705	0.072045
1.71	-0.047029
1.715	-0.047029
1.72	-0.167104
1.725	0.072045
1.73	0.072045
1.735	-0.167104
1.74	0.072045
1.745	0.072045
1.75	0.013008
1.755	0.132082
1.76	0.072045
1.765	0.072045
1.77	0.072045
1.775	0.013008
1.78	-0.167104
1.785	0.072045
1.79	0.072045
1.795	0.072045
1.8	-0.107066
1.805	0.072045
1.81	0.072045
1.815	-0.047029
1.82	-0.107066
1.825	0.013008
1.83	0.072045
1.835	-0.047029
1.84	0.072045
1.845	0.132082
1.85	0.072045
1.855	0.013008
1.86	0.072045
1.865	0.252156
1.87	0.132082
1.875	-0.107066
1.88	0.013008
1.885	0.132082
1.89	0.132082
1.895	0.072045
1.9	-0.047029
1.905	0.072045
1.91	-0.107066
1.915	-0.047029
1.92	0.072045
1.925	0.072045
1.93	-0.047029
1.935	-0.047029
1.94	0.013008
1.945	0.072045
1.95	0.072045
1.955	0.013008
1.96	0.072045
1.965	0.072045
1.97	-0.047029
1.975	-0.107066
1.98	-0.107066
1.985	0.013008
1.99	0.013008
1.995	0.013008
2	-0.287178
2.005	0.132082
2.01	0.132082
2.015	-0.047029
2.02	-0.227141
2.025	0.132082
2.03	0.013008
2.035	0.013008
2.04	0.072045
2.045	0.132082
2.05	0.013008
2.055	0.013008
2.06	0.013008
2.065	-0.047029
2.07	0.072045
2.075	0.013008
2.08	-0.047029
2.085	0.013008
2.09	0.013008
2.095	-0.107066
2.1	0.013008
2.105	0.132082
2.11	-0.047029
2.115	-0.047029
2.12	0.132082
2.125	0.013008
2.13	-0.047029
2.135	-0.047029
2.14	-0.047029
2.145	0.072045
2.15	0.072045
2.155	0.013008
2.16	0.072045
2.165	-0.047029
2.17	0.072045
2.175	-0.167104
2.18	-0.167104
2.185	-0.047029
2.19	-0.107066
2.195	0.013008
2.2	-0.107066
2.205	0.132082
2.21	0.132082
2.215	-0.047029
2.22	0.013008
2.225	-0.107066
2.23	0.132082
2.235	0.072045
2.24	0.013008
2.245	0.072045
2.25	0.013008
2.255	0.013008
2.26	0.072045
2.265	0.013008
2.27	0.013008
2.275	-0.167104
2.28	0.013008
2.285	-0.047029
2.29	0.013008
2.295	0.072045
2.3	0.072045
2.305	-0.047029
2.31	-0.107066
2.315	-0.047029
2.32	0.072045
2.325	0.072045
2.33	0.013008
2.335	-0.047029
2.34	0.132082
2.345	0.013008
2.35	0.013008
2.355	0.132082
2.36	0.072045
2.365	-0.227141
2.37	0.132082
2.375	0.072045
2.38	0.072045
2.385	0.013008
2.39	-0.047029
2.395	0.013008
2.4	0.072045
2.405	0.132082
2.41	0.013008
2.415	-0.047029
2.42	0.013008
2.425	0.072045
2.43	0.013008
2.435	0.013008
2.44	0.013008
2.445	0.013008
2.45	-0.107066
2.455	-0.047029
2.46	-0.107066
2.465	0.132082
2.47	-0.047029
2.475	-0.047029
2.48	0.072045
2.485	0.072045
2.49	-0.047029
2.495	-0.047029
2.5	-0.047029
2.505	0.072045
2.51	-0.107066
2.515	-0.107066
2.52	0.192119
2.525	0.013008
2.53	-0.167104
2.535	-0.047029
2.54	-0.107066
2.545	0.132082
2.55	-0.047029
2.555	0.013008
2.56	0.072045
2.565	0.013008
2.57	0.013008
2.575	0.132082
2.58	-0.107066
2.585	0.013008
2.59	-0.047029
2.595	0.072045
2.6	0.132082
2.605	-0.047029
2.61	-0.047029
2.615	-0.167104
2.62	-0.047029
2.625	0.192119
2.63	0.013008
2.635	-0.107066
2.64	0.013008
2.645	0.013008
2.65	0.072045
2.655	-0.107066
2.66	-0.227141
2.665	0.013008
2.67	0.013008
2.675	-0.047029
2.68	0.072045
2.685	0.072045
2.69	-0.167104
2.695	0.072045
2.7	0.013008
2.705	0.072045
2.71	-0.107066
2.715	-0.107066
2.72	0.072045
2.725	0.013008
2.73	0.013008
2.735	0.013008
2.74	0.132082
2.745	0.013008
2.75	-0.107066
2.755	-0.047029
2.76	0.072045
2.765	0.013008
2.77	0.013008
2.775	-0.047029
2.78	0.072045
2.785	0.072045
2.79	-0.047029
2.795	0.013008
2.8	-0.047029
2.805	0.192119
2.81	-0.167104
2.815	0.013008
2.82	0.072045
2.825	0.072045
2.83	-0.047029
2.835	0.013008
2.84	0.013008
2.845	-0.107066
2.85	-0.047029
2.855	-0.107066
2.86	0.132082
2.865	0.132082
2.87	0.132082
2.875	-0.047029
2.88	0.013008
2.885	0.072045
2.89	0.072045
2.895	0.072045
2.9	-0.167104
2.905	0.072045
2.91	0.072045
2.915	0.013008
2.92	0.072045
2.925	0.013008
2.93	0.013008
2.935	-0.167104
2.94	0.072045
2.945	-0.047029
2.95	-0.047029
2.955	0.072045
2.96	0.072045
2.965	0.072045
2.97	0.013008
2.975	0.013008
2.98	0.013008
2.985	0.013008
2.99	-0.047029
2.995	-0.167104
3	-0.047029
3.005	0.192119
3.01	0.192119
3.015	-0.167104
3.02	-0.047029
3.025	0.192119
3.03	0.072045
3.035	-0.227141
3.04	0.072045
3.045	-0.047029
3.05	0.013008
3.055	-0.047029
3.06	0.013008
3.065	0.072045
3.07	0.072045
3.075	-0.107066
3.08	0.072045
3.085	0.132082
3.09	-0.047029
3.095	0.013008
3.1	0.132082
3.105	0.132082
3.11	-0.047029
3.115	-0.107066
3.12	0.072045
3.125	0.072045
3.13	0.072045
3.135	0.013008
3.14	-0.047029
3.145	0.013008
3.15	0.072045
3.155	0.072045
3.16	-0.107066
3.165	-0.167104
3.17	0.132082
3.175	-0.167104
3.18	0.013008
3.185	0.072045
3.19	0.072045
3.195	-0.047029
3.2	0.013008
3.205	0.072045
3.21	0.072045
3.215	0.072045
3.22	0.072045
3.225	0.013008
3.23	-0.107066
3.235	-0.047029
3.24	0.072045
3.245	0.072045
3.25	-0.107066
3.255	0.013008
3.26	0.013008
3.265	0.132082
3.27	0.013008
3.275	0.132082
3.28	-0.047029
3.285	0.013008
3.29	-0.047029
3.295	0.132082
3.3	0.013008
