[NODE]-[N4]-[2]-[1]     [BEAMCOLUMN]-[E3]-[1]-[2]
-14.4     -78.3792
-16.2     -88.1767
-18     -97.9741
-19.8     -107.771
-21.6     -117.569
-23.4     -127.366
-25.2     -137.164
-27     -146.961
-28.8     -156.758
-30.6     -166.556
-32.4     -176.353
-34.2     -186.151
-36     -195.948
-37.8     -205.746
-39.6     -215.543
-41.4     -225.34
-43.2     -235.138
-45     -244.935
-43.2     -235.138
-41.4     -225.34
-39.6     -215.543
-37.8     -205.746
-36     -195.948
-34.2     -186.151
-32.4     -176.353
-30.6     -166.556
-28.8     -156.758
-27     -146.961
-25.2     -137.164
-23.4     -127.366
-21.6     -117.569
-19.8     -107.771
-18     -97.9741
-16.2     -88.1767
-14.4     -78.3792
-12.6     -68.5818
-10.8     -58.7844
-9     -48.987
-7.2     -39.1896
-5.4     -29.3922
-3.6     -19.5948
-1.8     -9.79741
4.72955e-14     -3.51282e-13
1.8     9.79741
3.6     19.5948
5.4     29.3922
7.2     39.1896
9     48.987
10.8     58.7844
12.6     68.5818
14.4     78.3792
16.2     88.1767
18     97.9741
19.8     107.771
21.6     117.569
23.4     127.366
25.2     137.164
27     146.961
28.8     156.758
30.6     166.556
32.4     176.353
34.2     186.151
36     195.948
37.8     205.746
39.6     215.543
41.4     225.34
43.2     235.138
45     244.935
43.2     235.138
41.4     225.34
39.6     215.543
37.8     205.746
36     195.948
34.2     186.151
32.4     176.353
30.6     166.556
28.8     156.758
27     146.961
25.2     137.164
23.4     127.366
21.6     117.569
19.8     107.771
18     97.9741
16.2     88.1767
14.4     78.3792
12.6     68.5818
10.8     58.7844
9     48.987
7.2     39.1896
5.4     29.3922
3.6     19.5948
1.8     9.79741
4.50751e-14     -3.56486e-13
-1.8     -9.79741
-3.6     -19.5948
-5.4     -29.3922
-7.2     -39.1896
-9     -48.987
-10.8     -58.7844
-12.6     -68.5818
-14.4     -78.3792
-16.2     -88.1767
-18     -97.9741
-19.8     -107.771
-21.6     -117.569
-23.4     -127.366
-25.2     -137.164
-27     -146.961
-28.8     -156.758
-30.6     -166.556
-32.4     -176.353
-34.2     -186.151
-36     -195.948
-37.8     -205.746
-39.6     -215.543
-41.4     -225.34
-43.2     -235.138
-45     -244.935
-43.2     -235.138
-41.4     -225.34
-39.6     -215.543
-37.8     -205.746
-36     -195.948
-34.2     -186.151
-32.4     -176.353
-30.6     -166.556
-28.8     -156.758
-27     -146.961
-25.2     -137.164
-23.4     -127.366
-21.6     -117.569
-19.8     -107.771
-18     -97.9741
-16.2     -88.1767
-14.4     -78.3792
-12.6     -68.5818
-10.8     -58.7844
-9     -48.987
-7.2     -39.1896
-5.4     -29.3922
-3.6     -19.5948
-1.8     -9.79741
4.72955e-14     -3.51282e-13
1.8     9.79741
3.6     19.5948
5.4     29.3922
7.2     39.1896
9     48.987
10.8     58.7844
12.6     68.5818
14.4     78.3792
16.2     88.1767
18     97.9741
19.8     107.771
21.6     117.569
23.4     127.366
25.2     137.164
27     146.961
28.8     156.758
30.6     166.556
32.4     176.353
34.2     186.151
36     195.948
37.8     205.746
39.6     215.543
41.4     225.34
43.2     235.138
45     244.935
43.2     235.138
41.4     225.34
39.6     215.543
37.8     205.746
36     195.948
34.2     186.151
32.4     176.353
30.6     166.556
28.8     156.758
27     146.961
25.2     137.164
23.4     127.366
21.6     117.569
19.8     107.771
18     97.9741
16.2     88.1767
14.4     78.3792
12.6     68.5818
10.8     58.7844
9     48.987
7.2     39.1896
5.4     29.3922
3.6     19.5948
1.8     9.79741
4.50751e-14     -3.56486e-13
-1.8     -9.79741
-3.6     -19.5948
-5.4     -29.3922
-7.2     -39.1896
-9     -48.987
-10.8     -58.7844
-12.6     -68.5818
-14.4     -78.3792
-16.2     -88.1767
-18     -97.9741
-19.8     -107.771
-21.6     -117.569
-23.4     -127.366
-25.2     -137.164
-27     -146.961
-28.8     -156.758
-30.6     -166.556
-32.4     -176.353
-34.2     -186.151
-36     -195.948
-37.8     -205.746
-39.6     -215.543
-41.4     -225.34
-43.2     -235.138
-45     -244.935
-43.2     -235.138
-41.4     -225.34
-39.6     -215.543
-37.8     -205.746
-36     -195.948
-34.2     -186.151
-32.4     -176.353
-30.6     -166.556
-28.8     -156.758
-27     -146.961
-25.2     -137.164
-23.4     -127.366
-21.6     -117.569
-19.8     -107.771
-18     -97.9741
-16.2     -88.1767
-14.4     -78.3792
-12.6     -68.5818
-10.8     -58.7844
-9     -48.987
-7.2     -39.1896
-5.4     -29.3922
-3.6     -19.5948
-1.8     -9.79741
4.72955e-14     -3.51282e-13
1.8     9.79741
3.6     19.5948
5.4     29.3922
7.2     39.1896
9     48.987
10.8     58.7844
12.6     68.5818
14.4     78.3792
16.2     88.1767
18     97.9741
19.8     107.771
21.6     117.569
23.4     127.366
25.2     137.164
27     146.961
28.8     156.758
30.6     166.556
32.4     176.353
34.2     186.151
36     195.948
37.8     205.746
39.6     215.543
41.4     225.34
43.2     235.138
45     244.935
43.2     235.138
41.4     225.34
39.6     215.543
37.8     205.746
36     195.948
34.2     186.151
32.4     176.353
30.6     166.556
28.8     156.758
27     146.961
25.2     137.164
23.4     127.366
21.6     117.569
19.8     107.771
18     97.9741
16.2     88.1767
14.4     78.3792
12.6     68.5818
10.8     58.7844
9     48.987
7.2     39.1896
5.4     29.3922
3.6     19.5948
1.8     9.79741
4.50751e-14     -3.56486e-13
-1.8     -9.79741
-3.6     -19.5948
-5.4     -29.3922
-7.2     -39.1896
-9     -48.987
-10.8     -58.7844
-12.6     -68.5818
-14.4     -78.3792
-16.2     -88.1767
-18     -97.9741
-19.8     -107.771
-21.6     -117.569
-23.4     -127.366
-25.2     -137.164
-27     -146.961
-28.8     -156.758
-30.6     -166.556
-32.4     -176.353
-34.2     -186.151
-36     -195.948
-37.8     -205.746
-39.6     -215.543
-41.4     -225.34
-43.2     -235.138
-45     -244.935
-42.9     -233.505
-40.8     -222.075
-38.7     -210.644
-36.6     -199.214
-34.5     -187.784
-32.4     -176.353
-30.3     -164.923
-28.2     -153.493
-26.1     -142.062
-24     -130.632
-21.9     -119.202
-19.8     -107.771
-17.7     -96.3412
-15.6     -84.9109
-13.5     -73.4805
-11.4     -62.0502
-9.3     -50.6199
-7.2     -39.1896
-5.1     -27.7593
-3     -16.329
-0.9     -4.8987
1.2     6.5316
3.3     17.9619
5.4     29.3922
7.5     40.8225
9.6     52.2528
11.7     63.6831
13.8     75.1134
15.9     86.5438
18     97.9741
20.1     109.404
22.2     120.835
24.3     132.265
26.4     143.695
28.5     155.126
30.6     166.556
32.7     177.986
34.8     189.417
36.9     200.847
39     212.277
41.1     223.707
43.2     235.138
45.3     246.568
47.4     257.998
49.5     269.429
51.6     280.859
53.7     292.289
55.8     303.72
57.9     315.15
60     326.58
57.6     313.517
55.2     300.454
52.8     287.391
50.4     274.327
48     261.264
45.6     248.201
43.2     235.138
40.8     222.075
38.4     209.011
36     195.948
33.6     182.885
31.2     169.822
28.8     156.758
26.4     143.695
24     130.632
21.6     117.569
19.2     104.506
16.8     91.4425
14.4     78.3792
12     65.316
9.6     52.2528
7.2     39.1896
4.8     26.1264
2.4     13.0632
1.23457e-13     -4.16334e-13
-2.4     -13.0632
-4.8     -26.1264
-7.2     -39.1896
-9.6     -52.2528
-12     -65.316
-14.4     -78.3792
-16.8     -91.4425
-19.2     -104.506
-21.6     -117.569
-24     -130.632
-26.4     -143.695
-28.8     -156.758
-31.2     -169.822
-33.6     -182.885
-36     -195.948
-38.4     -209.011
-40.8     -222.075
-43.2     -235.138
-45.6     -248.201
-48     -261.264
-50.4     -274.327
-52.8     -287.391
-55.2     -300.454
-57.6     -313.517
-60     -326.58
-57.6     -313.517
-55.2     -300.454
-52.8     -287.391
-50.4     -274.327
-48     -261.264
-45.6     -248.201
-43.2     -235.138
-40.8     -222.075
-38.4     -209.011
-36     -195.948
-33.6     -182.885
-31.2     -169.822
-28.8     -156.758
-26.4     -143.695
-24     -130.632
-21.6     -117.569
-19.2     -104.506
-16.8     -91.4425
-14.4     -78.3792
-12     -65.316
-9.6     -52.2528
-7.2     -39.1896
-4.8     -26.1264
-2.4     -13.0632
1.25233e-13     -4.16334e-13
2.4     13.0632
4.8     26.1264
7.2     39.1896
9.6     52.2528
12     65.316
14.4     78.3792
16.8     91.4425
19.2     104.506
21.6     117.569
24     130.632
26.4     143.695
28.8     156.758
31.2     169.822
33.6     182.885
36     195.948
38.4     209.011
40.8     222.075
43.2     235.138
45.6     248.201
48     261.264
50.4     274.327
52.8     287.391
55.2     300.454
57.6     313.517
60     326.58
57.6     313.517
55.2     300.454
52.8     287.391
50.4     274.327
48     261.264
45.6     248.201
43.2     235.138
40.8     222.075
38.4     209.011
36     195.948
33.6     182.885
31.2     169.822
28.8     156.758
26.4     143.695
24     130.632
21.6     117.569
19.2     104.506
16.8     91.4425
14.4     78.3792
12     65.316
9.6     52.2528
7.2     39.1896
4.8     26.1264
2.4     13.0632
1.23457e-13     -4.16334e-13
-2.4     -13.0632
-4.8     -26.1264
-7.2     -39.1896
-9.6     -52.2528
-12     -65.316
-14.4     -78.3792
-16.8     -91.4425
-19.2     -104.506
-21.6     -117.569
-24     -130.632
-26.4     -143.695
-28.8     -156.758
-31.2     -169.822
-33.6     -182.885
-36     -195.948
-38.4     -209.011
-40.8     -222.075
-43.2     -235.138
-45.6     -248.201
-48     -261.264
-50.4     -274.327
-52.8     -287.391
-55.2     -300.454
-57.6     -313.517
-60     -326.58
-57.6     -313.517
-55.2     -300.454
-52.8     -287.391
-50.4     -274.327
-48     -261.264
-45.6     -248.201
-43.2     -235.138
-40.8     -222.075
-38.4     -209.011
-36     -195.948
-33.6     -182.885
-31.2     -169.822
-28.8     -156.758
-26.4     -143.695
-24     -130.632
-21.6     -117.569
-19.2     -104.506
-16.8     -91.4425
-14.4     -78.3792
-12     -65.316
-9.6     -52.2528
-7.2     -39.1896
-4.8     -26.1264
-2.4     -13.0632
1.25233e-13     -4.16334e-13
2.4     13.0632
4.8     26.1264
7.2     39.1896
9.6     52.2528
12     65.316
14.4     78.3792
16.8     91.4425
19.2     104.506
21.6     117.569
24     130.632
26.4     143.695
28.8     156.758
31.2     169.822
33.6     182.885
36     195.948
38.4     209.011
40.8     222.075
43.2     235.138
45.6     248.201
48     261.264
50.4     274.327
52.8     287.391
55.2     300.454
57.6     313.517
60     326.58
57.6     313.517
55.2     300.454
52.8     287.391
50.4     274.327
48     261.264
45.6     248.201
43.2     235.138
40.8     222.075
38.4     209.011
36     195.948
33.6     182.885
31.2     169.822
28.8     156.758
26.4     143.695
24     130.632
21.6     117.569
19.2     104.506
16.8     91.4425
14.4     78.3792
12     65.316
9.6     52.2528
7.2     39.1896
4.8     26.1264
2.4     13.0632
1.23457e-13     -4.16334e-13
-2.4     -13.0632
-4.8     -26.1264
-7.2     -39.1896
-9.6     -52.2528
-12     -65.316
-14.4     -78.3792
-16.8     -91.4425
-19.2     -104.506
-21.6     -117.569
-24     -130.632
-26.4     -143.695
-28.8     -156.758
-31.2     -169.822
-33.6     -182.885
-36     -195.948
-38.4     -209.011
-40.8     -222.075
-43.2     -235.138
-45.6     -248.201
-48     -261.264
-50.4     -274.327
-52.8     -287.391
-55.2     -300.454
-57.6     -313.517
-60     -326.58
-57.6     -313.517
-55.2     -300.454
-52.8     -287.391
-50.4     -274.327
-48     -261.264
-45.6     -248.201
-43.2     -235.138
-40.8     -222.075
-38.4     -209.011
-36     -195.948
-33.6     -182.885
-31.2     -169.822
-28.8     -156.758
-26.4     -143.695
-24     -130.632
-21.6     -117.569
-19.2     -104.506
-16.8     -91.4425
-14.4     -78.3792
-12     -65.316
-9.6     -52.2528
-7.2     -39.1896
-4.8     -26.1264
-2.4     -13.0632
1.25233e-13     -4.16334e-13
2.4     13.0632
4.8     26.1264
7.2     39.1896
9.6     52.2528
12     65.316
14.4     78.3792
16.8     91.4425
19.2     104.506
21.6     117.569
24     130.632
26.4     143.695
28.8     156.758
31.2     169.822
33.6     182.885
36     195.948
38.4     209.011
40.8     222.075
43.2     235.138
45.6     248.201
48     261.264
50.4     274.327
52.8     287.391
55.2     300.454
57.6     313.517
60     326.58
57.6     313.517
55.2     300.454
52.8     287.391
50.4     274.327
48     261.264
45.6     248.201
43.2     235.138
40.8     222.075
38.4     209.011
36     195.948
33.6     182.885
31.2     169.822
28.8     156.758
26.4     143.695
24     130.632
21.6     117.569
19.2     104.506
16.8     91.4425
14.4     78.3792
12     65.316
9.6     52.2528
7.2     39.1896
4.8     26.1264
2.4     13.0632
1.23457e-13     -4.16334e-13
-2.4     -13.0632
-4.8     -26.1264
-7.2     -39.1896
-9.6     -52.2528
-12     -65.316
-14.4     -78.3792
-16.8     -91.4425
-19.2     -104.506
-21.6     -117.569
-24     -130.632
-26.4     -143.695
-28.8     -156.758
-31.2     -169.822
-33.6     -182.885
-36     -195.948
-38.4     -209.011
-40.8     -222.075
-43.2     -235.138
-45.6     -248.201
-48     -261.264
-50.4     -274.327
-52.8     -287.391
-55.2     -300.454
-57.6     -313.517
-60     -326.58
-57     -310.251
-54     -293.922
-51     -277.593
-48     -261.264
-45     -244.935
-42     -228.606
-39     -212.277
-36     -195.948
-33     -179.619
-30     -163.29
-27     -146.961
-24     -130.632
-21     -114.303
-18     -97.9741
-15     -81.6451
-12     -65.316
-9     -48.987
-6     -32.658
-3     -16.329
1.49214e-13     -6.81746e-13
3     16.329
6     32.658
9     48.987
12     65.316
15     81.6451
18     97.9741
21     114.303
24     130.632
27     146.961
30     163.29
33     179.619
36     195.948
39     212.277
42     228.606
45     244.935
48     261.264
51     277.593
54     293.922
57     310.251
60     326.58
63     342.909
66     359.238
69     375.567
72     391.896
75     408.225
78     424.554
81     440.883
84     457.212
87     473.541
90     489.87
86.4     470.275
82.8     450.681
79.2     431.086
75.6     411.491
72     391.896
68.4     372.301
64.8     352.707
61.2     333.112
57.6     313.517
54     293.922
50.4     274.327
46.8     254.733
43.2     235.138
39.6     215.543
36     195.948
32.4     176.353
28.8     156.758
25.2     137.164
21.6     117.569
18     97.9741
14.4     78.3792
10.8     58.7844
7.2     39.1896
3.6     19.5948
1.61204e-13     -9.62772e-13
-3.6     -19.5948
-7.2     -39.1896
-10.8     -58.7844
-14.4     -78.3792
-18     -97.9741
-21.6     -117.569
-25.2     -137.164
-28.8     -156.758
-32.4     -176.353
-36     -195.948
-39.6     -215.543
-43.2     -235.138
-46.8     -254.733
-50.4     -274.327
-54     -293.922
-57.6     -313.517
-61.2     -333.112
-64.8     -352.707
-68.4     -372.301
-72     -391.896
-75.6     -411.491
-79.2     -431.086
-82.8     -450.681
-86.4     -470.275
-90     -489.87
-86.4     -470.275
-82.8     -450.681
-79.2     -431.086
-75.6     -411.491
-72     -391.896
-68.4     -372.301
-64.8     -352.707
-61.2     -333.112
-57.6     -313.517
-54     -293.922
-50.4     -274.327
-46.8     -254.733
-43.2     -235.138
-39.6     -215.543
-36     -195.948
-32.4     -176.353
-28.8     -156.758
-25.2     -137.164
-21.6     -117.569
-18     -97.9741
-14.4     -78.3792
-10.8     -58.7844
-7.2     -39.1896
-3.6     -19.5948
1.65645e-13     -9.52363e-13
3.6     19.5948
7.2     39.1896
10.8     58.7844
14.4     78.3792
18     97.9741
21.6     117.569
25.2     137.164
28.8     156.758
32.4     176.353
36     195.948
39.6     215.543
43.2     235.138
46.8     254.733
50.4     274.327
54     293.922
57.6     313.517
61.2     333.112
64.8     352.707
68.4     372.301
72     391.896
75.6     411.491
79.2     431.086
82.8     450.681
86.4     470.275
90     489.87
86.4     470.275
82.8     450.681
79.2     431.086
75.6     411.491
72     391.896
68.4     372.301
64.8     352.707
61.2     333.112
57.6     313.517
54     293.922
50.4     274.327
46.8     254.733
43.2     235.138
39.6     215.543
36     195.948
32.4     176.353
28.8     156.758
25.2     137.164
21.6     117.569
18     97.9741
14.4     78.3792
10.8     58.7844
7.2     39.1896
3.6     19.5948
1.61204e-13     -9.62772e-13
-3.6     -19.5948
-7.2     -39.1896
-10.8     -58.7844
-14.4     -78.3792
-18     -97.9741
-21.6     -117.569
-25.2     -137.164
-28.8     -156.758
-32.4     -176.353
-36     -195.948
-39.6     -215.543
-43.2     -235.138
-46.8     -254.733
-50.4     -274.327
-54     -293.922
-57.6     -313.517
-61.2     -333.112
-64.8     -352.707
-68.4     -372.301
-72     -391.896
-75.6     -411.491
-79.2     -431.086
-82.8     -450.681
-86.4     -470.275
-90     -489.87
-85.8     -467.01
-81.6     -444.149
-77.4     -421.288
-73.2     -398.428
-69     -375.567
-64.8     -352.707
-60.6     -329.846
-56.4     -306.985
-52.2     -284.125
-48     -261.264
-43.8     -238.404
-39.6     -215.543
-35.4     -192.682
-31.2     -169.822
-27     -146.961
-22.8     -124.1
-18.6     -101.24
-14.4     -78.3792
-10.2     -55.5186
-6     -32.658
-1.8     -9.79741
2.4     13.0632
6.6     35.9238
10.8     58.7844
15     81.6451
19.2     104.506
23.4     127.366
27.6     150.227
31.8     173.088
36     195.948
40.2     218.809
44.4     241.669
48.6     264.53
52.8     287.391
57     310.251
61.2     333.112
65.4     355.972
69.6     378.833
73.8     401.694
78     424.554
82.2     447.415
86.4     470.275
90.6     493.136
94.8     515.997
99     538.857
103.2     561.718
107.4     584.579
111.6     607.125
115.8     622.944
120     634.4
115.2     608.273
110.4     582.147
105.6     556.021
100.8     529.894
96     503.768
91.2     477.641
86.4     451.515
81.6     425.389
76.8     399.262
72     373.136
67.2     347.009
62.4     320.883
57.6     294.756
52.8     268.63
48     242.504
43.2     216.377
38.4     190.251
33.6     164.124
28.8     137.998
24     111.872
19.2     85.7451
14.4     59.6187
9.6     33.4923
4.8     7.36588
3.17968e-13     -18.7605
-4.8     -44.887
-9.6     -71.0134
-14.4     -97.1398
-19.2     -123.266
-24     -149.393
-28.8     -175.519
-33.6     -201.645
-38.4     -227.772
-43.2     -253.898
-48     -280.025
-52.8     -306.151
-57.6     -332.278
-62.4     -358.404
-67.2     -384.53
-72     -410.657
-76.8     -436.783
-81.6     -462.91
-86.4     -489.036
-91.2     -515.162
-96     -541.289
-100.8     -567.415
-105.6     -583.937
-110.4     -592.963
-115.2     -599.85
-120     -605.591
-115.2     -579.465
-110.4     -553.338
-105.6     -527.212
-100.8     -501.085
-96     -474.959
-91.2     -448.833
-86.4     -422.706
-81.6     -396.58
-76.8     -370.453
-72     -344.327
-67.2     -318.201
-62.4     -292.074
-57.6     -265.948
-52.8     -239.821
-48     -213.695
-43.2     -187.568
-38.4     -161.442
-33.6     -135.316
-28.8     -109.189
-24     -83.0628
-19.2     -56.9364
-14.4     -30.8099
-9.6     -4.68352
-4.8     21.4429
3.21521e-13     47.5693
4.8     73.6957
9.6     99.8221
14.4     125.949
19.2     152.075
24     178.201
28.8     204.328
33.6     230.454
38.4     256.581
43.2     282.707
48     308.833
52.8     334.96
57.6     361.086
62.4     387.213
67.2     413.339
72     439.466
76.8     465.592
81.6     491.718
86.4     517.845
91.2     543.971
96     570.098
100.8     596.224
105.6     616.796
110.4     630.416
115.2     641.054
120     649.934
115.2     623.807
110.4     597.681
105.6     571.555
100.8     545.428
96     519.302
91.2     493.175
86.4     467.049
81.6     440.923
76.8     414.796
72     388.67
67.2     362.543
62.4     336.417
57.6     310.29
52.8     284.164
48     258.038
43.2     231.911
38.4     205.785
33.6     179.658
28.8     153.532
24     127.406
19.2     101.279
14.4     75.1527
9.6     49.0263
4.8     22.8999
3.17968e-13     -3.2265
-4.8     -29.3529
-9.6     -55.4793
-14.4     -81.6058
-19.2     -107.732
-24     -133.859
-28.8     -159.985
-33.6     -186.111
-38.4     -212.238
-43.2     -238.364
-48     -264.491
-52.8     -290.617
-57.6     -316.743
-62.4     -342.87
-67.2     -368.996
-72     -395.123
-76.8     -421.249
-81.6     -447.376
-86.4     -473.502
-91.2     -499.628
-96     -525.755
-100.8     -551.881
-105.6     -568.704
-110.4     -578.034
-115.2     -585.173
-120     -591.133
-114     -558.475
-108     -525.817
-102     -493.159
-96     -460.501
-90     -427.843
-84     -395.185
-78     -362.527
-72     -329.869
-66     -297.211
-60     -264.553
-54     -231.895
-48     -199.237
-42     -166.579
-36     -133.921
-30     -101.263
-24     -68.605
-18     -35.947
-12     -3.28897
-6     29.369
3.69482e-13     62.0271
6     94.6851
12     127.343
18     160.001
24     192.659
30     225.317
36     257.975
42     290.633
48     323.291
54     355.949
60     388.607
66     421.265
72     453.923
78     486.581
84     519.239
90     551.897
96     584.555
102     617.044
108     638.14
114     652.082
120     662.932
126     671.941
132     679.696
138     686.527
144     692.641
150     698.179
156     703.241
162     707.902
168     712.219
174     716.238
180     719.995
172.8     680.806
165.6     641.616
158.4     602.426
151.2     563.237
144     524.047
136.8     484.857
129.6     445.668
122.4     406.478
115.2     367.289
108     328.099
100.8     288.909
93.6     249.72
86.4     210.53
79.2     171.34
72     132.151
64.8     92.9612
57.6     53.7716
50.4     14.582
43.2     -24.6076
36     -63.7973
28.8     -102.987
21.6     -142.176
14.4     -181.366
7.2     -220.556
4.13891e-13     -259.745
-7.2     -298.935
-14.4     -338.125
-21.6     -377.314
-28.8     -416.504
-36     -455.693
-43.2     -492.861
-50.4     -510.571
-57.6     -522.265
-64.8     -531.542
-72     -539.409
-79.2     -546.324
-86.4     -552.538
-93.6     -558.21
-100.8     -563.447
-108     -568.322
-115.2     -572.893
-122.4     -577.202
-129.6     -581.283
-136.8     -585.164
-144     -588.865
-151.2     -592.406
-158.4     -595.802
-165.6     -599.066
-172.8     -602.209
-180     -605.241
-172.8     -566.052
-165.6     -526.862
-158.4     -487.673
-151.2     -448.483
-144     -409.293
-136.8     -370.104
-129.6     -330.914
-122.4     -291.724
-115.2     -252.535
-108     -213.345
-100.8     -174.156
-93.6     -134.966
-86.4     -95.7763
-79.2     -56.5866
-72     -17.397
-64.8     21.7926
-57.6     60.9822
-50.4     100.172
-43.2     139.361
-36     178.551
-28.8     217.741
-21.6     256.93
-14.4     296.12
-7.2     335.31
4.10338e-13     374.499
7.2     413.689
14.4     452.878
21.6     492.068
28.8     531.258
36     570.447
43.2     608.446
50.4     630.983
57.6     646.224
64.8     658.151
72     668.071
79.2     676.611
86.4     684.129
93.6     690.851
100.8     696.932
108     702.483
115.2     707.587
122.4     712.307
129.6     716.694
136.8     720.789
144     724.623
151.2     728.226
158.4     731.62
165.6     734.824
172.8     737.857
180     740.732
172.8     701.543
165.6     662.353
158.4     623.163
151.2     583.974
144     544.784
136.8     505.595
129.6     466.405
122.4     427.215
115.2     388.026
108     348.836
100.8     309.646
93.6     270.457
86.4     231.267
79.2     192.078
72     152.888
64.8     113.698
57.6     74.5088
50.4     35.3191
43.2     -3.8705
36     -43.0601
28.8     -82.2497
21.6     -121.439
14.4     -160.629
7.2     -199.819
4.07674e-13     -239.008
-7.2     -278.198
-14.4     -317.387
-21.6     -356.577
-28.8     -395.767
-36     -434.956
-43.2     -472.217
-50.4     -490.428
-57.6     -502.517
-64.8     -512.126
-72     -520.286
-79.2     -527.463
-86.4     -533.919
-93.6     -539.816
-100.8     -545.262
-108     -550.337
-115.2     -555.096
-122.4     -559.585
-129.6     -563.839
-136.8     -567.885
-144     -571.746
-151.2     -575.441
-158.4     -578.987
-165.6     -582.396
-172.8     -585.68
-180     -588.849
-171.6     -543.128
-163.2     -497.407
-154.8     -451.686
-146.4     -405.964
-138     -360.243
-129.6     -314.522
-121.2     -268.801
-112.8     -223.079
-104.4     -177.358
-96     -131.637
-87.6     -85.9157
-79.2     -40.1945
-70.8     5.52676
-62.4     51.248
-54     96.9692
-45.6     142.69
-37.2     188.412
-28.8     234.133
-20.4     279.854
-12     325.575
-3.6     371.297
4.8     417.018
13.2     462.739
21.6     508.46
30     554.182
38.4     599.903
46.8     637.148
55.2     656.744
63.6     670.7
72     681.779
80.4     691.037
88.8     699.013
97.2     706.024
105.6     712.277
114     717.915
122.4     723.043
130.8     727.738
139.2     732.063
147.6     736.064
156     739.782
164.4     743.247
172.8     746.488
181.2     749.526
189.6     752.382
198     755.071
206.4     757.607
214.8     760.005
223.2     762.274
231.6     764.425
240     766.466
230.4     714.213
220.8     661.961
211.2     609.708
201.6     557.455
192     505.202
182.4     452.949
172.8     400.696
163.2     348.444
153.6     296.191
144     243.938
134.4     191.685
124.8     139.432
115.2     87.1794
105.6     34.9266
96     -17.3262
86.4     -69.5791
76.8     -121.832
67.2     -174.085
57.6     -226.338
48     -278.59
38.4     -330.843
28.8     -383.096
19.2     -435.349
9.6     -465.536
7.19425e-13     -481.651
-9.6     -493.907
-19.2     -504.098
-28.8     -512.949
-38.4     -520.84
-48     -528
-57.6     -534.578
-67.2     -540.679
-76.8     -546.381
-86.4     -551.741
-96     -556.805
-105.6     -561.609
-115.2     -566.183
-124.8     -570.55
-134.4     -574.732
-144     -578.744
-153.6     -582.603
-163.2     -586.32
-172.8     -589.908
-182.4     -593.374
-192     -596.729
-201.6     -599.98
-211.2     -603.133
-220.8     -606.194
-230.4     -609.17
-240     -612.064
-230.4     -559.812
-220.8     -507.559
-211.2     -455.306
-201.6     -403.053
-192     -350.8
-182.4     -298.547
-172.8     -246.295
-163.2     -194.042
-153.6     -141.789
-144     -89.5362
-134.4     -37.2833
-124.8     14.9695
-115.2     67.2223
-105.6     119.475
-96     171.728
-86.4     223.981
-76.8     276.234
-67.2     328.486
-57.6     380.739
-48     432.992
-38.4     485.245
-28.8     537.498
-19.2     589.751
-9.6     624.638
7.2653e-13     644.532
9.6     659.31
19.2     671.255
28.8     681.337
38.4     690.079
48     697.798
57.6     704.706
67.2     710.951
76.8     716.642
86.4     721.862
96     726.675
105.6     731.135
115.2     735.281
124.8     739.15
134.4     742.771
144     746.167
153.6     749.361
163.2     752.369
172.8     755.209
182.4     757.894
192     760.436
201.6     762.846
211.2     765.133
220.8     767.307
230.4     769.375
240     771.345
230.4     719.092
220.8     666.839
211.2     614.586
201.6     562.333
192     510.081
182.4     457.828
172.8     405.575
163.2     353.322
153.6     301.069
144     248.816
134.4     196.564
124.8     144.311
115.2     92.0579
105.6     39.8051
96     -12.4477
86.4     -64.7006
76.8     -116.953
67.2     -169.206
57.6     -221.459
48     -273.712
38.4     -325.965
28.8     -378.218
19.2     -430.47
9.6     -460.782
7.21201e-13     -477.009
-9.6     -489.356
-19.2     -499.625
-28.8     -508.547
-38.4     -516.502
-48     -523.721
-57.6     -530.354
-67.2     -536.507
-76.8     -542.258
-86.4     -547.665
-96     -552.774
-105.6     -557.621
-115.2     -562.237
-124.8     -566.644
-134.4     -570.864
-144     -574.914
-153.6     -578.809
-163.2     -582.562
-172.8     -586.184
-182.4     -589.684
-192     -593.072
-201.6     -596.354
-211.2     -599.538
-220.8     -602.63
-230.4     -605.636
-240     -608.56
-229.2     -549.776
-218.4     -490.991
-207.6     -432.207
-196.8     -373.422
-186     -314.638
-175.2     -255.854
-164.4     -197.069
-153.6     -138.285
-142.8     -79.5002
-132     -20.7158
-121.2     38.0687
-110.4     96.8531
-99.6     155.638
-88.8     214.422
-78     273.206
-67.2     331.991
-56.4     390.775
-45.6     449.56
-34.8     508.344
-24     567.129
-13.2     618.205
-2.4     643.522
8.4     660.781
19.2     674.216
30     685.304
40.8     694.766
51.6     703.02
62.4     710.333
73.2     716.888
84     722.817
94.8     728.218
105.6     733.168
116.4     737.727
127.2     741.944
138     745.858
148.8     749.502
159.6     752.904
170.4     756.088
181.2     759.074
192     761.88
202.8     764.521
213.6     767.011
224.4     769.362
235.2     771.584
246     773.687
256.8     775.679
267.6     777.568
278.4     779.362
289.2     781.066
300     782.688
288     717.372
276     652.056
264     586.74
252     521.424
240     456.108
228     390.792
216     325.476
204     260.16
192     194.843
180     129.527
168     64.2114
156     -1.10464
144     -66.4207
132     -131.737
120     -197.053
108     -262.369
96     -327.685
84     -393.001
72     -444.704
