0.1	0.826009852
0.101	0.829007069
0.102	0.828192753
0.103	0.824810327
0.104	0.825653734
0.105	0.82194095
0.106	0.814078527
0.107	0.810478308
0.108	0.804542079
0.109	0.796854948
0.11	0.790070718
0.111	0.787326504
0.112	0.784770662
0.113	0.782588916
0.114	0.780656032
0.115	0.782229648
0.116	0.784557594
0.117	0.786077117
0.118	0.786348803
0.119	0.788960832
0.12	0.79114945
0.121	0.791050113
0.122	0.790642325
0.123	0.791185413
0.124	0.788658083
0.125	0.785207577
0.126	0.782238902
0.127	0.776024207
0.128	0.769394292
0.129	0.763334143
0.13	0.755195386
0.131	0.74659875
0.132	0.740101419
0.133	0.73509057
0.134	0.733787917
0.135	0.733159251
0.136	0.73346351
0.137	0.734808058
0.138	0.737044614
0.139	0.739796503
0.14	0.742644027
0.141	0.745342206
0.142	0.747907806
0.143	0.750514585
0.144	0.753278326
0.145	0.756092421
0.146	0.758634418
0.147	0.762041767
0.148	0.765093883
0.149	0.767307629
0.15	0.768808449
0.151	0.769762025
0.152	0.770237215
0.153	0.770175712
0.154	0.769471474
0.155	0.768081482
0.156	0.766553946
0.157	0.766082144
0.158	0.765190503
0.159	0.763877793
0.16	0.761974918
0.161	0.759203506
0.162	0.755317388
0.163	0.750263933
0.164	0.744290841
0.165	0.737937948
0.166	0.732411164
0.167	0.728109615
0.168	0.724828168
0.169	0.722544663
0.17	0.720885574
0.171	0.719342205
0.172	0.717526295
0.173	0.715333285
0.174	0.715634515
0.175	0.723535624
0.176	0.731083816
0.177	0.738465958
0.178	0.74599727
0.179	0.753826589
0.18	0.761989297
0.181	0.771623639
0.182	0.781019434
0.183	0.78988567
0.184	0.798062635
0.185	0.805560769
0.186	0.813102499
0.187	0.821433414
0.188	0.829572676
0.189	0.837600889
0.19	0.84548722
0.191	0.853102545
0.192	0.860900675
0.193	0.869264461
0.194	0.876880432
0.195	0.883659806
0.196	0.889627266
0.197	0.894927453
0.198	0.900908316
0.199	0.907227988
0.2	0.913552857
0.201	0.92003379
0.202	0.926691016
0.203	0.933415567
0.204	0.94004994
0.205	0.947966117
0.206	0.955421964
0.207	0.962326471
0.208	0.968707982
0.209	0.97469432
0.21	0.980453568
0.211	0.987493742
0.212	0.994832342
0.213	1.002096504
0.214	1.009109322
0.215	1.015600786
0.216	1.021251862
0.217	1.02786332
0.218	1.033169543
0.219	1.036901077
0.22	1.038959081
0.221	1.039545821
0.222	1.040608175
0.223	1.040377436
0.224	1.039212716
0.225	1.037520454
0.226	1.035704986
0.227	1.034123759
0.228	1.033635714
0.229	1.034188576
0.23	1.035398305
0.231	1.03724589
0.232	1.03961899
0.233	1.042344852
0.234	1.04523031
0.235	1.048100446
0.236	1.050828758
0.237	1.053354766
0.238	1.05568838
0.239	1.058652575
0.24	1.061733145
0.241	1.064912575
0.242	1.068340699
0.243	1.072148784
0.244	1.076425415
0.245	1.081197792
0.246	1.086421402
0.247	1.091979871
0.248	1.097695295
0.249	1.103347862
0.25	1.109093874
0.251	1.115107826
0.252	1.120482498
0.253	1.125080498
0.254	1.128843471
0.255	1.131800578
0.256	1.13406499
0.257	1.135818863
0.258	1.137352766
0.259	1.139753979
0.26	1.14226101
0.261	1.145074963
0.262	1.148342286
0.263	1.152140973
0.264	1.156475945
0.265	1.161283368
0.266	1.16644261
0.267	1.171793741
0.268	1.177157909
0.269	1.182357647
0.27	1.188198254
0.271	1.193757718
0.272	1.198812505
0.273	1.203296606
0.274	1.207178789
0.275	1.210457874
0.276	1.213157758
0.277	1.21532399
0.278	1.217552043
0.279	1.219922173
0.28	1.221958453
0.281	1.223787953
0.282	1.225563649
0.283	1.227460572
0.284	1.229668082
0.285	1.232378539
0.286	1.235773424
0.287	1.240008465
0.288	1.245199586
0.289	1.251411457
0.29	1.258650074
0.291	1.26703802
0.292	1.276757339
0.293	1.287271089
0.294	1.298391483
0.295	1.309897968
0.296	1.32155085
0.297	1.333104918
0.298	1.344321921
0.299	1.354981073
0.3	1.365559655
0.301	1.376270751
0.302	1.386029463
0.303	1.394721446
0.304	1.402263165
0.305	1.408683863
0.306	1.415813271
0.307	1.421719411
0.308	1.426387317
0.309	1.429811871
0.31	1.432463762
0.311	1.435503343
0.312	1.437303796
0.313	1.437874319
0.314	1.43723445
0.315	1.436326039
0.316	1.435335458
0.317	1.433217752
0.318	1.430047397
0.319	1.425917573
0.32	1.421528727
0.321	1.417440261
0.322	1.412655761
0.323	1.407311375
0.324	1.401548613
0.325	1.395511468
0.326	1.389344045
0.327	1.384171677
0.328	1.379117241
0.329	1.37424501
0.33	1.369687239
0.331	1.365567852
0.332	1.361999419
0.333	1.359079777
0.334	1.356888603
0.335	1.355484317
0.336	1.354901758
0.337	1.35515099
0.338	1.356217491
0.339	1.358063778
0.34	1.360957345
0.341	1.364642403
0.342	1.368926015
0.343	1.373722131
0.344	1.378939541
0.345	1.384485097
0.346	1.390265964
0.347	1.396190881
0.348	1.402170542
0.349	1.408117415
0.35	1.413945344
0.351	1.419703042
0.352	1.426057856
0.353	1.432093302
0.354	1.437728346
0.355	1.442887351
0.356	1.447502815
0.357	1.451518217
0.358	1.454936274
0.359	1.458897764
0.36	1.462186408
0.361	1.464799828
0.362	1.466751554
0.363	1.468069327
0.364	1.468792662
0.365	1.469764466
0.366	1.470658797
0.367	1.471089503
0.368	1.471111904
0.369	1.470780958
0.37	1.470150022
0.371	1.469270304
0.372	1.469046995
0.373	1.468833531
0.374	1.468480793
0.375	1.468035273
0.376	1.467543859
0.377	1.467053948
0.378	1.466613109
0.379	1.466268207
