L_Link_disp     L_Link_shear
0.0211143     1974.33
0.0225327     1975.21
0.0239513     1976.08
0.0253702     1976.94
0.0267893     1977.78
0.0282087     1978.6
0.0296282     1979.42
0.0312024     1980.3
0.0330688     1981.33
0.0349362     1982.35
0.0368048     1983.34
0.0386743     1984.32
0.0405448     1985.28
0.0424161     1986.22
0.0442884     1987.14
0.0461614     1988.06
0.0480353     1988.95
0.0499099     1989.84
0.0517852     1990.7
0.0536612     1991.56
0.0534323     1841.88
0.0532034     1692.2
0.0529745     1542.52
0.0527456     1392.84
0.0525166     1243.16
0.0522877     1093.48
0.0520588     943.806
0.0518299     794.127
0.051601     644.447
0.051372     494.768
0.0511431     345.089
0.0509142     195.41
0.0506853     45.7307
0.0504563     -103.948
0.0502274     -253.628
0.0499985     -403.307
0.0497696     -552.986
0.0495407     -702.665
0.0493117     -852.344
0.0490828     -1002.02
0.0488539     -1151.7
0.048625     -1301.38
0.0483961     -1451.06
0.0481674     -1600.51
0.0479171     -1727.26
0.0473957     -1789.44
0.0465294     -1822.48
0.045413     -1843.78
0.0441369     -1859
0.0427598     -1870.65
0.0413164     -1880
0.0398277     -1887.76
0.0383068     -1894.38
0.0367622     -1900.14
0.0351996     -1905.22
0.0336231     -1909.78
0.0320355     -1913.9
0.0304389     -1917.67
0.028835     -1921.14
0.027225     -1924.34
0.0256098     -1927.33
0.0239902     -1930.13
0.0223669     -1932.75
0.0207403     -1935.23
0.0191108     -1937.58
0.0174787     -1939.81
0.0158445     -1941.93
0.0142083     -1943.95
0.0125702     -1945.89
0.0109306     -1947.74
0.00928953     -1949.52
0.00764713     -1951.24
0.00600353     -1952.89
0.00435882     -1954.48
0.00271311     -1956.02
0.00106646     -1957.52
-0.000581046     -1958.96
-0.00222935     -1960.36
-0.00387839     -1961.72
-0.00552812     -1963.04
-0.00717849     -1964.33
-0.00882946     -1965.58
-0.010481     -1966.8
-0.0121331     -1967.99
-0.0137856     -1969.16
-0.0154386     -1970.29
-0.0170921     -1971.4
-0.018746     -1972.48
-0.0204003     -1973.55
-0.0220549     -1974.59
-0.0237099     -1975.6
-0.0253653     -1976.6
-0.027021     -1977.58
-0.028677     -1978.54
-0.0303332     -1979.48
-0.032445     -1980.66
-0.0346234     -1981.85
-0.0368032     -1983.01
-0.0389844     -1984.15
-0.0411669     -1985.26
-0.0433506     -1986.36
-0.0455354     -1987.43
-0.0477213     -1988.48
-0.0499083     -1989.51
-0.0520962     -1990.52
-0.0542851     -1991.52
-0.0564749     -1992.5
-0.0586655     -1993.46
-0.0608569     -1994.4
-0.0630491     -1995.34
-0.065242     -1996.25
-0.0674356     -1997.16
-0.0696298     -1998.05
-0.0718248     -1998.93
-0.0740203     -1999.79
-0.0762164     -2000.64
-0.0784131     -2001.49
-0.0806103     -2002.32
-0.082808     -2003.14
-0.0850062     -2003.95
-0.0847446     -1832.88
-0.084483     -1661.82
-0.0842213     -1490.76
-0.0839597     -1319.7
-0.0836981     -1148.64
-0.0834365     -977.574
-0.0831748     -806.512
-0.0829132     -635.451
-0.0826516     -464.389
-0.08239     -293.327
-0.0821283     -122.265
-0.0818667     48.7972
-0.0816051     219.859
-0.0813435     390.921
-0.0810818     561.983
-0.0808202     733.045
-0.0805586     904.107
-0.080297     1075.17
-0.0800353     1246.23
-0.0797737     1417.29
-0.0795124     1588.14
-0.0792165     1728.61
-0.0785471     1791.35
-0.0774619     1824.04
-0.0761015     1844.95
-0.0745763     1859.87
-0.0729505     1871.3
-0.0712601     1880.49
-0.069526     1888.14
-0.067761     1894.68
-0.0659734     1900.38
-0.0641687     1905.42
-0.0623507     1909.96
-0.0605222     1914.06
-0.0586852     1917.82
-0.0568412     1921.28
-0.0549913     1924.49
-0.0531366     1927.49
-0.0512776     1930.29
-0.049415     1932.93
-0.0475493     1935.42
-0.0456809     1937.79
-0.04381     1940.03
-0.041937     1942.17
-0.0400621     1944.21
-0.0381854     1946.17
-0.0363072     1948.04
-0.0344276     1949.85
-0.0325467     1951.58
-0.0306646     1953.26
-0.0287815     1954.88
-0.0268974     1956.44
-0.0250124     1957.95
-0.0231265     1959.42
-0.0212399     1960.85
-0.0193526     1962.23
-0.0174645     1963.58
-0.0155759     1964.89
-0.0136866     1966.17
-0.0117968     1967.41
-0.00990652     1968.63
-0.00801572     1969.81
-0.00612445     1970.97
-0.00423274     1972.11
-0.00234062     1973.22
-0.0003131     1974.38
0.00217448     1975.78
0.00466403     1977.13
0.00715544     1978.46
0.00964858     1979.75
0.0121433     1981.02
0.0146396     1982.25
0.0171373     1983.46
0.0196364     1984.65
0.0221367     1985.81
0.0246383     1986.95
0.0271409     1988.07
0.0296447     1989.16
0.0321495     1990.24
0.0346552     1991.29
0.0371618     1992.33
0.0396693     1993.36
0.0421777     1994.36
0.0446868     1995.35
0.0471967     1996.32
0.0497073     1997.28
0.0522186     1998.23
0.0547305     1999.16
0.0572431     2000.08
0.0597562     2000.98
0.0622699     2001.88
0.0647842     2002.76
0.067299     2003.63
0.0698143     2004.49
0.07233     2005.34
0.0748463     2006.18
0.0773629     2007.01
0.0798801     2007.83
0.0823976     2008.64
0.0849155     2009.44
0.0846539     1838.38
0.0843922     1667.32
0.0841306     1496.26
0.083869     1325.19
0.0836074     1154.13
0.0833457     983.07
0.0830841     812.008
0.0828225     640.946
0.0825609     469.884
0.0822992     298.822
0.0820376     127.76
0.081776     -43.3017
0.0815144     -214.364
0.0812527     -385.426
0.0809911     -556.487
0.0807295     -727.549
0.0804679     -898.611
0.0802062     -1069.67
0.0799446     -1240.74
0.079683     -1411.8
0.0794216     -1582.65
0.0791265     -1723.84
0.0784615     -1787.3
0.0773814     -1820.31
0.0760253     -1841.42
0.0745035     -1856.49
0.0728804     -1868.02
0.0711921     -1877.29
0.0694597     -1885.01
0.0676961     -1891.6
0.0659097     -1897.35
0.0641061     -1902.44
0.062289     -1907.01
0.0604613     -1911.15
0.058625     -1914.94
0.0567817     -1918.42
0.0549324     -1921.66
0.0530782     -1924.68
0.0512197     -1927.5
0.0493576     -1930.16
0.0474923     -1932.67
0.0456243     -1935.05
0.0437538     -1937.31
0.0418811     -1939.47
0.0400065     -1941.53
0.0381301     -1943.5
0.0362522     -1945.39
0.0343729     -1947.2
0.0324923     -1948.95
0.0306105     -1950.64
0.0287276     -1952.27
0.0268437     -1953.84
0.0249589     -1955.37
0.0230733     -1956.85
0.0211869     -1958.28
0.0192997     -1959.68
0.0174119     -1961.03
0.0155234     -1962.35
0.0136343     -1963.64
0.0117447     -1964.89
0.00985455     -1966.12
0.0079639     -1967.31
0.00607279     -1968.48
0.00418124     -1969.62
0.00228927     -1970.74
0.00026145     -1971.91
-0.00222573     -1973.31
-0.0047149     -1974.68
-0.00720594     -1976.01
-0.00969872     -1977.31
-0.0121931     -1978.59
-0.0146891     -1979.83
-0.0171865     -1981.05
-0.0196852     -1982.24
-0.0221853     -1983.41
-0.0246865     -1984.55
-0.0271889     -1985.68
-0.0296924     -1986.78
-0.0321969     -1987.86
-0.0347024     -1988.92
-0.0372088     -1989.97
-0.0397161     -1991
-0.0422242     -1992.01
-0.0447331     -1993
-0.0472427     -1993.98
-0.0497531     -1994.95
-0.0522642     -1995.9
-0.0547759     -1996.83
-0.0572882     -1997.76
-0.0598012     -1998.67
-0.0623147     -1999.57
-0.0648288     -2000.45
-0.0673434     -2001.33
-0.0698585     -2002.19
-0.0723741     -2003.05
-0.0748902     -2003.89
-0.0774067     -2004.73
-0.0799237     -2005.55
-0.082441     -2006.37
-0.0849588     -2007.17
-0.0846971     -1836.11
-0.0844355     -1665.05
-0.0841739     -1493.99
-0.0839123     -1322.92
-0.0836506     -1151.86
-0.083389     -980.8
-0.0831274     -809.739
-0.0828658     -638.677
-0.0826041     -467.615
-0.0823425     -296.553
-0.0820809     -125.491
-0.0818193     45.571
-0.0815577     216.633
-0.081296     387.695
-0.0810344     558.757
-0.0807728     729.819
-0.0805112     900.881
-0.0802495     1071.94
-0.0799879     1243
-0.0797263     1414.07
-0.0794649     1584.92
-0.0791694     1725.82
-0.0785024     1788.99
-0.0774198     1821.86
-0.0760617     1842.89
-0.0745383     1857.9
-0.072914     1869.38
-0.0712246     1878.62
-0.0694914     1886.31
-0.0677272     1892.87
-0.0659403     1898.6
-0.0641361     1903.68
-0.0623186     1908.23
-0.0604906     1912.36
-0.0586539     1916.13
-0.0568103     1919.61
-0.0549607     1922.83
-0.0531063     1925.84
-0.0512476     1928.66
-0.0493853     1931.31
-0.0475198     1933.81
-0.0456515     1936.18
-0.0437809     1938.44
-0.041908     1940.59
-0.0400333     1942.64
-0.0381568     1944.6
-0.0362787     1946.49
-0.0343993     1948.3
-0.0325185     1950.04
-0.0306366     1951.72
-0.0287536     1953.35
-0.0268696     1954.92
-0.0249847     1956.44
-0.023099     1957.91
-0.0212125     1959.34
-0.0193252     1960.73
-0.0174373     1962.09
-0.0155487     1963.4
-0.0136596     1964.68
-0.0117699     1965.93
-0.00987966     1967.15
-0.00798894     1968.35
-0.00609776     1969.51
-0.00420614     1970.65
-0.0023141     1971.76
-0.000285474     1972.93
0.00220188     1974.33
0.00469122     1975.69
0.00718242     1977.02
0.00967536     1978.32
0.0121699     1979.59
0.014666     1980.83
0.0171636     1982.05
0.0196624     1983.24
0.0221626     1984.4
0.024664     1985.54
0.0271665     1986.66
0.0296701     1987.76
0.0321747     1988.84
0.0346803     1989.9
0.0371868     1990.95
0.0396942     1991.97
0.0422024     1992.98
0.0447114     1993.97
0.0472212     1994.95
0.0497316     1995.91
0.0522428     1996.86
0.0547546     1997.8
0.0572671     1998.72
0.0597801     1999.63
0.0622937     2000.52
0.0648079     2001.41
0.0673226     2002.28
0.0698377     2003.14
0.0723534     2004
0.0748696     2004.84
0.0773861     2005.67
0.0799032     2006.49
0.0824206     2007.31
0.0849384     2008.11
0.0846441     1815.67
0.0843498     1623.22
0.0840554     1430.78
0.0837611     1238.33
0.0834668     1045.89
0.0831724     853.442
0.0828781     660.998
0.0825838     468.553
0.0822895     276.108
0.0819951     83.6638
0.0817008     -108.781
0.0814065     -301.225
0.0811122     -493.67
0.0808178     -686.115
0.0805235     -878.559
0.0802292     -1071
0.0799349     -1263.45
0.0796405     -1455.89
0.0793474     -1645.8
0.0788773     -1762.98
0.0778475     -1810.88
0.0764032     -1837.83
0.0747193     -1855.76
0.0728987     -1868.91
0.0709953     -1879.18
0.0690385     -1887.58
0.0670453     -1894.65
0.0650262     -1900.76
0.0629879     -1906.13
0.0609349     -1910.91
0.0588705     -1915.23
0.056797     -1919.17
0.054716     -1922.78
0.0526289     -1926.13
0.0505367     -1929.24
0.04844     -1932.15
0.0463397     -1934.88
0.0442361     -1937.46
0.0421296     -1939.9
0.0400207     -1942.21
0.0379096     -1944.42
0.0357966     -1946.53
0.0336818     -1948.54
0.0315654     -1950.47
0.0294476     -1952.33
0.0273285     -1954.12
0.0252082     -1955.84
0.0230869     -1957.5
0.0209645     -1959.11
0.0188413     -1960.67
0.0167172     -1962.18
0.0145923     -1963.64
0.0124667     -1965.06
0.0103404     -1966.45
0.00821345     -1967.79
0.00608593     -1969.11
0.00395786     -1970.39
0.00182926     -1971.64
-0.000658241     -1973.06
-0.00345742     -1974.62
-0.00625905     -1976.13
-0.00906294     -1977.6
-0.0118689     -1979.04
-0.0146769     -1980.44
-0.0174866     -1981.8
-0.0202981     -1983.14
-0.0231112     -1984.44
-0.0259257     -1985.72
-0.0287417     -1986.97
-0.031559     -1988.19
-0.0343775     -1989.39
-0.0371972     -1990.56
-0.040018     -1991.71
-0.0428399     -1992.85
-0.0456627     -1993.96
-0.0484865     -1995.05
-0.0513112     -1996.13
-0.0541367     -1997.18
-0.0569631     -1998.22
-0.0597901     -1999.25
-0.062618     -2000.26
-0.0654465     -2001.25
-0.0682756     -2002.23
-0.0711054     -2003.2
-0.0739358     -2004.15
-0.0767668     -2005.09
-0.0795983     -2006.02
-0.0824303     -2006.93
-0.0852629     -2007.84
-0.0880959     -2008.73
-0.0909294     -2009.62
-0.0937634     -2010.49
-0.0965977     -2011.35
-0.0994325     -2012.21
-0.102268     -2013.05
-0.105103     -2013.89
-0.107939     -2014.71
-0.110775     -2015.53
-0.113612     -2016.34
-0.116449     -2017.15
-0.116122     -1803.32
-0.115795     -1589.49
-0.115468     -1375.66
-0.115141     -1161.84
-0.114814     -948.009
-0.114487     -734.182
-0.11416     -520.354
-0.113833     -306.527
-0.113506     -92.6995
-0.113179     121.128
-0.112852     334.955
-0.112524     548.783
-0.112197     762.61
-0.11187     976.437
-0.111543     1190.26
-0.111216     1404.09
-0.11089     1616.82
-0.1104     1755.93
-0.109236     1808.37
-0.107588     1836.64
-0.105675     1855.08
-0.103617     1868.48
-0.101474     1878.9
-0.0992775     1887.4
-0.0970441     1894.55
-0.0947849     1900.72
-0.0925067     1906.14
-0.090214     1910.98
-0.0879102     1915.34
-0.0855973     1919.32
-0.0832772     1922.97
-0.080951     1926.35
-0.0786198     1929.5
-0.0762844     1932.45
-0.0739452     1935.21
-0.0716029     1937.82
-0.0692579     1940.3
-0.0669104     1942.65
-0.0645607     1944.88
-0.0622092     1947.02
-0.0598559     1949.07
-0.0575011     1951.03
-0.0551449     1952.92
-0.0527874     1954.73
-0.0504287     1956.48
-0.048069     1958.18
-0.0457083     1959.81
-0.0433467     1961.4
-0.0409843     1962.94
-0.0386211     1964.43
-0.0362572     1965.88
-0.0338926     1967.3
-0.0312488     1968.83
-0.0281396     1970.58
-0.0250274     1972.28
-0.0219123     1973.92
-0.0187947     1975.52
-0.0156747     1977.08
-0.0125525     1978.59
-0.00942821     1980.07
-0.00630201     1981.51
-0.00317403     1982.91
-4.43876e-05     1984.29
0.00308682     1985.63
0.00621948     1986.94
0.00935351     1988.23
0.0124888     1989.49
0.0156254     1990.73
0.018763     1991.94
0.0219018     1993.13
0.0250415     1994.3
0.0281823     1995.45
0.0313239     1996.58
0.0344664     1997.69
0.0376097     1998.78
0.0407538     1999.86
0.0438986     2000.92
0.0470441     2001.97
0.0501903     2003
0.0533372     2004.01
0.0564846     2005.02
0.0596326     2006.01
0.0627812     2006.98
0.0659303     2007.95
0.0690799     2008.9
0.07223     2009.84
0.0753805     2010.77
0.0785315     2011.69
0.081683     2012.6
0.0848348     2013.5
0.087987     2014.39
0.0911396     2015.27
0.0942926     2016.14
0.0974459     2017
0.1006     2017.86
0.103754     2018.71
0.106908     2019.55
0.110062     2020.38
0.113217     2021.2
0.116372     2022.02
0.116045     1808.19
0.115718     1594.36
0.115391     1380.54
0.115064     1166.71
0.114737     952.882
0.11441     739.055
0.114083     525.227
0.113756     311.4
0.113429     97.5727
0.113102     -116.255
0.112775     -330.082
0.112448     -543.909
0.112121     -757.737
0.111794     -971.564
0.111467     -1185.39
0.11114     -1399.22
0.110814     -1611.98
0.110326     -1752.08
0.109167     -1805.01
0.107524     -1833.51
0.105614     -1852.1
0.103559     -1865.6
0.101418     -1876.11
0.0992229     -1884.67
0.0969907     -1891.87
0.0947325     -1898.09
0.0924552     -1903.55
0.0901634     -1908.41
0.0878602     -1912.81
0.085548     -1916.81
0.0832284     -1920.49
0.0809027     -1923.9
0.078572     -1927.06
0.0762369     -1930.03
0.0738982     -1932.81
0.0715562     -1935.44
0.0692115     -1937.93
0.0668643     -1940.29
0.0645149     -1942.55
0.0621636     -1944.7
0.0598106     -1946.75
0.0574561     -1948.73
0.0551001     -1950.63
0.0527428     -1952.45
0.0503844     -1954.22
0.0480248     -1955.92
0.0456643     -1957.57
0.0433029     -1959.16
0.0409407     -1960.71
0.0385776     -1962.21
0.0362139     -1963.67
0.0338494     -1965.09
0.0312048     -1966.63
0.0280961     -1968.4
0.0249842     -1970.1
0.0218696     -1971.76
0.0187523     -1973.36
0.0156327     -1974.93
0.0125108     -1976.45
0.00938685     -1977.93
0.00626097     -1979.38
0.00313329     -1980.79
3.92957e-06     -1982.17
-0.003127     -1983.52
-0.00625939     -1984.85
-0.00939317     -1986.14
-0.0125282     -1987.41
-0.0156645     -1988.65
-0.018802     -1989.87
-0.0219405     -1991.06
-0.02508     -1992.24
-0.0282205     -1993.39
-0.031362     -1994.53
-0.0345043     -1995.65
-0.0376474     -1996.74
-0.0407913     -1997.83
-0.0439359     -1998.89
-0.0470813     -1999.94
-0.0502273     -2000.98
-0.053374     -2002
-0.0565212     -2003.01
-0.0596691     -2004
-0.0628175     -2004.98
-0.0659665     -2005.95
-0.0691159     -2006.9
-0.0722659     -2007.85
-0.0754163     -2008.78
-0.0785671     -2009.71
-0.0817184     -2010.62
-0.0848701     -2011.52
-0.0880222     -2012.42
-0.0911747     -2013.3
-0.0943276     -2014.18
-0.0974808     -2015.05
-0.100634     -2015.9
-0.103788     -2016.75
-0.106942     -2017.6
-0.110097     -2018.43
-0.113252     -2019.26
-0.116407     -2020.08
-0.11608     -1806.25
-0.115753     -1592.43
-0.115426     -1378.6
-0.115098     -1164.77
-0.114771     -950.943
-0.114444     -737.116
-0.114117     -523.288
-0.11379     -309.461
-0.113463     -95.6334
-0.113136     118.194
-0.112809     332.021
-0.112482     545.849
-0.112155     759.676
-0.111828     973.503
-0.111501     1187.33
-0.111174     1401.16
-0.110848     1613.91
-0.110359     1753.62
-0.109198     1806.36
-0.107552     1834.76
-0.105641     1853.29
-0.103585     1866.75
-0.101443     1877.23
-0.0992474     1885.76
-0.0970147     1892.94
-0.0947561     1899.14
-0.0924784     1904.58
-0.0901862     1909.44
-0.0878827     1913.82
-0.0855702     1917.81
-0.0832504     1921.48
-0.0809245     1924.88
-0.0785935     1928.04
-0.0762583     1930.99
-0.0739194     1933.77
-0.0715773     1936.39
-0.0692324     1938.87
-0.0668851     1941.23
-0.0645356     1943.48
-0.0621842     1945.62
-0.0598311     1947.68
-0.0574764     1949.65
-0.0551203     1951.54
-0.0527629     1953.36
-0.0504044     1955.12
-0.0480448     1956.82
-0.0456842     1958.46
-0.0433227     1960.05
-0.0409604     1961.6
-0.0385973     1963.1
-0.0362335     1964.55
-0.0338689     1965.97
-0.0312241     1967.51
-0.0281151     1969.27
-0.0250031     1970.97
-0.0218883     1972.62
-0.0187709     1974.22
-0.0156511     1975.79
-0.0125291     1977.3
-0.009405     1978.79
-0.00627899     1980.23
-0.00315118     1981.64
-2.17034e-05     1983.02
0.00310934     1984.36
0.00624185     1985.68
0.00937573     1986.97
0.0125109     1988.24
0.0156473     1989.48
0.0187848     1990.69
0.0219234     1991.89
0.0250631     1993.06
0.0282037     1994.21
0.0313452     1995.35
0.0344876     1996.46
0.0376308     1997.56
0.0407747     1998.64
0.0439195     1999.7
0.0470649     2000.75
0.050211     2001.78
0.0533577     2002.8
0.0565051     2003.81
0.059653     2004.8
0.0628015     2005.78
0.0659505     2006.74
0.0691     2007.7
0.07225     2008.64
0.0754005     2009.58
0.0785514     2010.5
0.0817027     2011.41
0.0848545     2012.31
0.0880067     2013.2
0.0911592     2014.09
0.0943121     2014.96
0.0974653     2015.83
0.100619     2016.68
0.103773     2017.53
0.106927     2018.37
0.110082     2019.21
0.113236     2020.03
0.116391     2020.85
