U_Link_disp     U_Link_shear
0.0395643     1401.74
0.0414383     1402.38
0.0433133     1403.02
0.0451894     1403.64
0.0470664     1404.26
0.0489443     1404.87
0.050823     1405.47
0.0527027     1406.06
0.0545831     1406.64
0.0564643     1407.21
0.0583463     1407.78
0.0581207     1303.7
0.0578952     1199.61
0.0576697     1095.53
0.0574442     991.454
0.0572187     887.373
0.0569932     783.293
0.0567677     679.212
0.0565422     575.132
0.0563167     471.051
0.0560912     366.971
0.0558657     262.89
0.0556402     158.81
0.0554147     54.729
0.0551891     -49.3515
0.0549636     -153.432
0.0547381     -257.513
0.0545126     -361.593
0.0542871     -465.674
0.0540616     -569.754
0.0538361     -673.835
0.0536106     -777.915
0.0533851     -881.996
0.0531596     -986.076
0.0529367     -1088.93
0.0527833     -1162.22
0.0526869     -1198.66
0.0525704     -1223.26
0.0523931     -1243.08
0.0521098     -1260.03
0.0516759     -1274.75
0.0510563     -1287.51
0.0502353     -1298.48
0.0492176     -1307.88
0.0480222     -1315.93
0.0466743     -1322.87
0.0451992     -1328.89
0.0436195     -1334.16
0.0419538     -1338.83
0.0402174     -1342.99
0.0384226     -1346.74
0.0365789     -1350.14
0.0346943     -1353.25
0.0327751     -1356.11
0.0308261     -1358.75
0.0288517     -1361.2
0.0268553     -1363.5
0.0248396     -1365.64
0.022807     -1367.67
0.0207596     -1369.58
0.0186989     -1371.38
0.0166265     -1373.1
0.0145436     -1374.74
0.0124513     -1376.3
0.0103504     -1377.79
0.00824174     -1379.22
0.00612609     -1380.6
0.00400404     -1381.92
0.00187614     -1383.2
-0.000257119     -1384.43
-0.00239531     -1385.61
-0.00453806     -1386.76
-0.006685     -1387.88
-0.00883583     -1388.96
-0.0109903     -1390
-0.0131481     -1391.02
-0.015309     -1392.01
-0.0174728     -1392.98
-0.0196394     -1393.92
-0.0218085     -1394.84
-0.02398     -1395.73
-0.0261537     -1396.6
-0.0283296     -1397.46
-0.0305074     -1398.3
-0.0326871     -1399.11
-0.0348686     -1399.91
-0.0370518     -1400.7
-0.0392365     -1401.47
-0.0414228     -1402.22
-0.0436105     -1402.96
-0.0457995     -1403.69
-0.0479898     -1404.41
-0.0501813     -1405.11
-0.052374     -1405.8
-0.0545678     -1406.48
-0.0567626     -1407.15
-0.0589585     -1407.81
-0.0611553     -1408.45
-0.0633531     -1409.09
-0.0655517     -1409.72
-0.0677511     -1410.34
-0.0699514     -1410.95
-0.0721524     -1411.55
-0.0743542     -1412.15
-0.0765567     -1412.74
-0.0787599     -1413.32
-0.0809637     -1413.89
-0.0831682     -1414.45
-0.0853733     -1415.01
-0.0875789     -1415.57
-0.0897852     -1416.11
-0.0895274     -1297.16
-0.0892697     -1178.21
-0.089012     -1059.26
-0.0887543     -940.314
-0.0884965     -821.365
-0.0882388     -702.416
-0.0879811     -583.467
-0.0877234     -464.517
-0.0874656     -345.568
-0.0872079     -226.619
-0.0869502     -107.67
-0.0866925     11.2794
-0.0864348     130.229
-0.086177     249.178
-0.0859193     368.127
-0.0856616     487.076
-0.0854039     606.025
-0.0851461     724.975
-0.0848884     843.924
-0.0846307     962.873
-0.0843754     1080.71
-0.0842119     1161.99
-0.0841024     1200.26
-0.0839478     1226.3
-0.083691     1247.33
-0.0832651     1265.15
-0.0826124     1280.31
-0.0817025     1293.12
-0.0805388     1303.88
-0.0791484     1312.91
-0.0775681     1320.56
-0.0758337     1327.1
-0.0739758     1332.77
-0.072019     1337.73
-0.0699824     1342.12
-0.067881     1346.05
-0.0657265     1349.6
-0.0635278     1352.83
-0.0612922     1355.79
-0.0590254     1358.52
-0.0567319     1361.05
-0.0544155     1363.41
-0.0520792     1365.62
-0.0497257     1367.7
-0.0473569     1369.66
-0.0449748     1371.52
-0.0425807     1373.28
-0.0401761     1374.96
-0.0377619     1376.56
-0.0353392     1378.1
-0.0329088     1379.56
-0.0304714     1380.97
-0.0280276     1382.33
-0.0255781     1383.64
-0.0231232     1384.9
-0.0206634     1386.12
-0.0181992     1387.3
-0.0157309     1388.44
-0.0132587     1389.55
-0.010783     1390.63
-0.00830396     1391.67
-0.0058219     1392.69
-0.003337     1393.69
-0.000849431     1394.65
0.00164062     1395.6
0.004133     1396.52
0.00662757     1397.42
0.00912419     1398.3
0.0116227     1399.16
0.0141231     1400.01
0.0166252     1400.83
0.0191289     1401.65
0.0216341     1402.44
0.0241408     1403.22
0.0266489     1403.99
0.0291583     1404.74
0.0316689     1405.48
0.0341807     1406.21
0.0366936     1406.92
0.0392076     1407.63
0.0417226     1408.32
0.0442385     1409
0.0467554     1409.68
0.0492732     1410.34
0.0517918     1410.99
0.0543112     1411.64
0.0568314     1412.27
0.0593523     1412.9
0.061874     1413.52
0.0643963     1414.13
0.0669193     1414.74
0.0694429     1415.34
0.0719672     1415.93
0.074492     1416.51
0.0770173     1417.09
0.0795432     1417.66
0.0820697     1418.22
0.0845966     1418.78
0.087124     1419.33
0.0896519     1419.88
0.0893941     1300.93
0.0891364     1181.98
0.0888787     1063.03
0.088621     944.082
0.0883633     825.133
0.0881055     706.184
0.0878478     587.234
0.0875901     468.285
0.0873324     349.336
0.0870746     230.387
0.0868169     111.438
0.0865592     -7.51145
0.0863015     -126.461
0.0860437     -245.41
0.085786     -364.359
0.0855283     -483.308
0.0852706     -602.257
0.0850128     -721.207
0.0847551     -840.156
0.0844974     -959.105
0.084242     -1076.99
0.0840764     -1158.94
0.0839657     -1197.56
0.08381     -1223.74
0.0835522     -1244.86
0.0831257     -1262.73
0.0824737     -1277.94
0.0815658     -1290.79
0.0804053     -1301.59
0.0790188     -1310.68
0.0774426     -1318.37
0.0757122     -1324.95
0.0738581     -1330.65
0.0719048     -1335.64
0.0698715     -1340.06
0.0677732     -1344.02
0.0656213     -1347.59
0.0634252     -1350.84
0.0611918     -1353.83
0.0589271     -1356.58
0.0566355     -1359.13
0.0543209     -1361.51
0.0519863     -1363.73
0.0496342     -1365.83
0.0472669     -1367.8
0.0448861     -1369.67
0.0424933     -1371.45
0.0400898     -1373.14
0.0376767     -1374.75
0.0352551     -1376.29
0.0328256     -1377.77
0.0303891     -1379.19
0.0279462     -1380.55
0.0254975     -1381.87
0.0230434     -1383.14
0.0205844     -1384.37
0.0181209     -1385.55
0.0156533     -1386.7
0.0131817     -1387.82
0.0107066     -1388.91
0.00822823     -1389.96
0.00574675     -1390.98
0.0032624     -1391.98
0.000775367     -1392.96
-0.00171417     -1393.91
-0.00420606     -1394.84
-0.00670015     -1395.74
-0.00919631     -1396.63
-0.0116944     -1397.5
-0.0141944     -1398.35
-0.016696     -1399.18
-0.0191993     -1399.99
-0.0217042     -1400.79
-0.0242105     -1401.58
-0.0267182     -1402.35
-0.0292272     -1403.11
-0.0317375     -1403.85
-0.0342489     -1404.58
-0.0367615     -1405.3
-0.0392752     -1406.01
-0.0417899     -1406.71
-0.0443055     -1407.39
-0.0468221     -1408.07
-0.0493396     -1408.74
-0.0518579     -1409.4
-0.0543771     -1410.04
-0.056897     -1410.68
-0.0594177     -1411.31
-0.0619391     -1411.94
-0.0644612     -1412.55
-0.066984     -1413.16
-0.0695073     -1413.76
-0.0720313     -1414.35
-0.0745559     -1414.94
-0.0770811     -1415.52
-0.0796068     -1416.09
-0.082133     -1416.66
-0.0846597     -1417.22
-0.0871869     -1417.78
-0.0897146     -1418.33
-0.0894568     -1299.38
-0.0891991     -1180.43
-0.0889414     -1061.48
-0.0886837     -942.531
-0.0884259     -823.582
-0.0881682     -704.632
-0.0879105     -585.683
-0.0876528     -466.734
-0.0873951     -347.785
-0.0871373     -228.836
-0.0868796     -109.886
-0.0866219     9.0628
-0.0863642     128.012
-0.0861064     246.961
-0.0858487     365.91
-0.085591     484.86
-0.0853333     603.809
-0.0850755     722.758
-0.0848178     841.707
-0.0845601     960.656
-0.0843047     1078.52
-0.08414     1160.21
-0.0840297     1198.69
-0.0838744     1224.81
-0.0836169     1245.89
-0.0831904     1263.74
-0.0825378     1278.93
-0.0816288     1291.76
-0.0804666     1302.54
-0.0790782     1311.61
-0.0775     1319.28
-0.0757678     1325.84
-0.0739119     1331.53
-0.071957     1336.5
-0.0699222     1340.91
-0.0678225     1344.86
-0.0656695     1348.42
-0.0634722     1351.67
-0.0612378     1354.64
-0.0589721     1357.38
-0.0566797     1359.92
-0.0543643     1362.29
-0.0520289     1364.52
-0.0496762     1366.6
-0.0473083     1368.57
-0.0449269     1370.44
-0.0425335     1372.21
-0.0401295     1373.89
-0.0377159     1375.5
-0.0352938     1377.04
-0.032864     1378.51
-0.0304271     1379.93
-0.0279838     1381.29
-0.0255347     1382.6
-0.0230803     1383.87
-0.0206209     1385.09
-0.0181571     1386.27
-0.0156891     1387.42
-0.0132173     1388.53
-0.0107419     1389.62
-0.00826328     1390.67
-0.00578154     1391.69
-0.00329694     1392.69
-0.000809671     1393.66
0.0016801     1394.6
0.0041722     1395.53
0.00666651     1396.43
0.00916287     1397.32
0.0116612     1398.18
0.0141613     1399.03
0.0166632     1399.86
0.0191666     1400.67
0.0216717     1401.47
0.0241782     1402.26
0.026686     1403.02
0.0291952     1403.78
0.0317056     1404.52
0.0342172     1405.25
0.0367299     1405.97
0.0392437     1406.68
0.0417586     1407.37
0.0442744     1408.06
0.0467911     1408.73
0.0493087     1409.4
0.0518271     1410.05
0.0543464     1410.7
0.0568665     1411.34
0.0593873     1411.97
0.0619088     1412.59
0.064431     1413.21
0.0669538     1413.81
0.0694773     1414.41
0.0720014     1415
0.0745261     1415.59
0.0770514     1416.17
0.0795771     1416.74
0.0821034     1417.3
0.0846303     1417.86
0.0871576     1418.42
0.0896853     1418.97
0.0893954     1285.15
0.0891054     1151.33
0.0888155     1017.51
0.0885256     883.696
0.0882356     749.878
0.0879457     616.06
0.0876557     482.242
0.0873658     348.425
0.0870759     214.607
0.0867859     80.7889
0.086496     -53.0289
0.086206     -186.847
0.0859161     -320.665
0.0856262     -454.482
0.0853362     -588.3
0.0850463     -722.118
0.0847564     -855.936
0.0844664     -989.753
0.084192     -1116.4
0.0840642     -1181.68
0.0839207     -1215.49
0.0836722     -1240.65
0.0832322     -1261.35
0.0825144     -1278.61
0.0814734     -1292.9
0.080116     -1304.64
0.0784838     -1314.32
0.0766288     -1322.37
0.0745988     -1329.18
0.0724325     -1335.01
0.0701594     -1340.09
0.067802     -1344.56
0.0653769     -1348.55
0.062897     -1352.14
0.0603721     -1355.4
0.0578098     -1358.38
0.0552161     -1361.13
0.0525957     -1363.68
0.0499527     -1366.06
0.04729     -1368.28
0.0446102     -1370.38
0.0419155     -1372.35
0.0392078     -1374.22
0.0364884     -1375.99
0.0337586     -1377.68
0.0310197     -1379.3
0.0282725     -1380.84
0.0255178     -1382.32
0.0227563     -1383.74
0.0199887     -1385.11
0.0172155     -1386.43
0.0144373     -1387.71
0.0116543     -1388.94
0.00886706     -1390.13
0.00607584     -1391.29
0.00328097     -1392.42
0.000482711     -1393.51
-0.00231869     -1394.57
-0.005123     -1395.6
-0.00793003     -1396.61
-0.0107396     -1397.6
-0.0135515     -1398.56
-0.0163657     -1399.49
-0.0191819     -1400.41
-0.0220001     -1401.31
-0.0248201     -1402.19
-0.0276418     -1403.05
-0.0304652     -1403.89
-0.0332901     -1404.72
-0.0361165     -1405.53
-0.0389442     -1406.33
-0.0417733     -1407.11
-0.0446035     -1407.88
-0.047435     -1408.64
-0.0502675     -1409.39
-0.0531012     -1410.12
-0.0559358     -1410.84
-0.0587714     -1411.56
-0.0616079     -1412.26
-0.0644452     -1412.95
-0.0672835     -1413.63
-0.0701225     -1414.3
-0.0729622     -1414.97
-0.0758027     -1415.62
-0.0786439     -1416.27
-0.0814858     -1416.91
-0.0843283     -1417.54
-0.0871714     -1418.17
-0.0900152     -1418.78
-0.0928595     -1419.39
-0.0957043     -1420
-0.0985496     -1420.6
-0.101396     -1421.19
-0.104242     -1421.77
-0.107089     -1422.35
-0.109936     -1422.92
-0.112784     -1423.49
-0.115632     -1424.05
-0.11848     -1424.61
-0.121329     -1425.16
-0.121007     -1276.48
-0.120685     -1127.79
-0.120363     -979.104
-0.120041     -830.417
-0.119719     -681.731
-0.119396     -533.044
-0.119074     -384.358
-0.118752     -235.671
-0.11843     -86.9849
-0.118108     61.7016
-0.117786     210.388
-0.117463     359.075
-0.117141     507.761
-0.116819     656.448
-0.116497     805.134
-0.116175     953.821
-0.115861     1098.62
-0.115726     1177.2
-0.115566     1214.49
-0.115257     1241.62
-0.114688     1263.58
-0.113756     1281.51
-0.112426     1295.99
-0.110733     1307.66
-0.108744     1317.15
-0.106526     1325
-0.104135     1331.6
-0.101611     1337.26
-0.0989841     1342.19
-0.0962771     1346.53
-0.0935062     1350.42
-0.0906837     1353.92
-0.0878188     1357.11
-0.0849189     1360.03
-0.0819895     1362.73
-0.0790352     1365.24
-0.0760596     1367.58
-0.0730656     1369.78
-0.0700557     1371.85
-0.0670318     1373.8
-0.0639957     1375.66
-0.0609487     1377.42
-0.057892     1379.1
-0.0548267     1380.71
-0.0517536     1382.25
-0.0486735     1383.73
-0.0455871     1385.16
-0.042495     1386.53
-0.0393976     1387.85
-0.0362955     1389.13
-0.033189     1390.37
-0.0300784     1391.57
-0.0269641     1392.74
-0.0238464     1393.87
-0.0207256     1394.97
-0.0176017     1396.04
-0.0144752     1397.09
-0.0113461     1398.11
-0.00821461     1399.11
-0.00508091     1400.08
-0.00194513     1401.03
0.00119261     1401.96
0.00433217     1402.87
0.00747345     1403.77
0.0106164     1404.64
0.0137608     1405.5
0.0169067     1406.35
0.0200539     1407.18
0.0232025     1407.99
0.0263522     1408.79
0.0295031     1409.58
0.0326551     1410.36
0.0358082     1411.12
0.0389623     1411.87
0.0421173     1412.62
0.0452732     1413.35
0.04843     1414.07
0.0515875     1414.78
0.0547459     1415.48
0.057905     1416.17
0.0610649     1416.86
0.0642254     1417.53
0.0673866     1418.2
0.0705484     1418.86
0.0737108     1419.51
0.0768738     1420.16
0.0800374     1420.8
0.0832014     1421.43
0.086366     1422.05
0.0895311     1422.67
0.0926967     1423.28
0.0958627     1423.89
0.0990292     1424.49
0.102196     1425.08
0.105363     1425.67
0.108531     1426.26
0.111699     1426.84
0.114868     1427.41
0.118036     1427.98
0.121206     1428.55
0.120883     1279.86
0.120561     1131.18
0.120239     982.49
0.119917     833.803
0.119595     685.117
0.119273     536.43
0.118951     387.744
0.118628     239.057
0.118306     90.371
0.117984     -58.3155
0.117662     -207.002
0.11734     -355.688
0.117018     -504.375
0.116695     -653.061
0.116373     -801.748
0.116051     -950.434
0.115737     -1095.36
0.115601     -1174.63
0.115439     -1212.15
0.115129     -1239.38
0.11456     -1261.41
0.113629     -1279.38
0.112302     -1293.92
0.110613     -1305.64
0.108629     -1315.18
0.106416     -1323.07
0.104029     -1329.71
0.101508     -1335.41
0.0988851     -1340.36
0.0961812     -1344.74
0.093413     -1348.64
0.0905928     -1352.17
0.0877301     -1355.38
0.0848322     -1358.32
0.0819046     -1361.04
0.0789519     -1363.56
0.0759778     -1365.92
0.0729853     -1368.13
0.0699766     -1370.21
0.0669539     -1372.18
0.0639189     -1374.04
0.0608729     -1375.82
0.0578172     -1377.51
0.0547528     -1379.13
0.0516806     -1380.68
0.0486013     -1382.17
0.0455157     -1383.6
0.0424243     -1384.98
0.0393276     -1386.31
0.0362261     -1387.59
0.0331202     -1388.84
0.0300102     -1390.05
0.0268965     -1391.22
0.0237793     -1392.36
0.020659     -1393.47
0.0175356     -1394.55
0.0144096     -1395.6
0.0112809     -1396.62
0.00814988     -1397.62
0.0050166     -1398.6
0.00188122     -1399.56
-0.00125612     -1400.5
-0.0043953     -1401.41
-0.00753623     -1402.31
-0.0106788     -1403.19
-0.0138229     -1404.06
-0.0169684     -1404.9
-0.0201154     -1405.74
-0.0232636     -1406.56
-0.026413     -1407.36
-0.0295637     -1408.15
-0.0327154     -1408.93
-0.0358682     -1409.7
-0.039022     -1410.46
-0.0421767     -1411.2
-0.0453324     -1411.94
-0.0484889     -1412.66
-0.0516463     -1413.37
-0.0548044     -1414.08
-0.0579633     -1414.78
-0.0611229     -1415.46
-0.0642832     -1416.14
-0.0674442     -1416.81
-0.0706058     -1417.47
-0.073768     -1418.13
-0.0769308     -1418.78
-0.0800942     -1419.42
-0.0832581     -1420.05
-0.0864225     -1420.68
-0.0895874     -1421.3
-0.0927528     -1421.92
-0.0959186     -1422.52
-0.0990849     -1423.13
-0.102252     -1423.73
-0.105419     -1424.32
-0.108586     -1424.9
-0.111754     -1425.49
-0.114923     -1426.06
-0.118091     -1426.64
-0.12126     -1427.2
-0.120938     -1278.52
-0.120616     -1129.83
-0.120294     -981.144
-0.119972     -832.457
-0.119649     -683.771
-0.119327     -535.084
-0.119005     -386.398
-0.118683     -237.711
-0.118361     -89.0248
-0.118039     59.6617
-0.117717     208.348
-0.117394     357.035
-0.117072     505.721
-0.11675     654.408
-0.116428     803.094
-0.116106     951.781
-0.115792     1096.66
-0.115656     1175.66
-0.115495     1213.09
-0.115185     1240.28
-0.114616     1262.28
-0.113684     1280.24
-0.112355     1294.75
-0.110665     1306.45
-0.108679     1315.97
-0.106464     1323.84
-0.104075     1330.47
-0.101553     1336.15
-0.0989279     1341.09
-0.0962227     1345.45
-0.0934533     1349.35
-0.0906322     1352.87
-0.0877686     1356.07
-0.0848697     1359
-0.0819414     1361.71
-0.0789881     1364.23
-0.0760133     1366.58
-0.0730202     1368.79
-0.070011     1370.86
-0.0669878     1372.83
-0.0639523     1374.69
-0.0609059     1376.46
-0.0578497     1378.15
-0.0547849     1379.76
-0.0517124     1381.31
-0.0486328     1382.79
-0.0455468     1384.22
-0.0424551     1385.59
-0.0393581     1386.92
-0.0362564     1388.21
-0.0331502     1389.45
-0.03004     1390.65
-0.026926     1391.82
-0.0238086     1392.96
-0.0206881     1394.07
-0.0175645     1395.14
-0.0144383     1396.19
-0.0113094     1397.21
-0.00817819     1398.21
-0.00504473     1399.19
-0.00190918     1400.15
0.00122833     1401.08
0.00436767     1401.99
0.00750875     1402.89
0.0106514     1403.77
0.0137957     1404.63
0.0169414     1405.48
0.0200884     1406.31
0.0232368     1407.13
0.0263864     1407.93
0.0295371     1408.72
0.032689     1409.5
0.0358419     1410.27
0.0389958     1411.02
0.0421507     1411.77
0.0453064     1412.5
0.048463     1413.22
0.0516205     1413.93
0.0547787     1414.64
0.0579377     1415.33
0.0610974     1416.02
0.0642578     1416.69
0.0674189     1417.36
0.0705806     1418.03
0.0737429     1418.68
0.0769058     1419.33
0.0800692     1419.97
0.0832332     1420.6
0.0863977     1421.23
0.0895627     1421.85
0.0927281     1422.46
0.0958941     1423.07
0.0990604     1423.67
0.102227     1424.27
0.105394     1424.86
0.108562     1425.44
0.11173     1426.03
0.114898     1426.6
0.118067     1427.17
0.121236     1427.74
